8,56,16,81
58,77,11,31
46,36,74,48
38,88,17,79
53,45,27,6
41,14,75,9
51,84,65,26
20,78,3,15
85,72,60,76
63,61,54,24
92,59,23,4
52,62,39,29
69,21,7,10
86,22,71,25
1,43,70,50
82,90,66,57
28,13,33,83
40,35,64,32
73,19,5,68
55,80,91,34
87,93,42,30
2,44,49,37
47,18,12,89
67,15,48,58
26,56,14,85
74,79,81,24
88,4,45,51
38,46,65,52
54,36,69,72
71,10,75,76
20,16,77,60
62,84,11,27
33,8,9,59
92,22,17,63
25,6,19,13
91,90,35,29
34,32,53,83
82,30,80,44
70,73,87,18
42,31,41,21
7,55,68,43
2,12,3,93
89,28,66,49
1,64,39,61
78,40,50,67
86,57,37,23
85,47,5,81
60,45,62,56
58,20,4,54
22,15,33,10
8,13,84,79
35,6,63,65
53,88,25,76
91,38,36,32
80,17,90,83
92,46,34,18
44,69,87,71
51,24,55,2
42,11,14,89
31,66,1,74
48,64,16,19
28,7,52,93
50,5,41,3
67,73,82,9
49,27,12,57
43,37,21,26
72,75,68,47
61,70,59,40
39,23,78,77
30,86,29,20
10,58,32,56
76,38,83,84
4,60,90,53
13,62,54,15
51,91,42,17
14,44,79,35
81,2,31,92
18,36,85,28
93,41,24,19
67,65,87,74
46,9,71,64
12,34,22,7
5,89,8,1
72,61,50,21
75,26,55,66
37,30,45,70
59,82,86,6
29,57,68,80
33,52,23,69
73,27,88,16
39,40,43,47
78,48,11,63
3,25,77,49
28,17,15,56
92,14,62,51
79,32,41,4
20,91,84,53
24,7,76,87
60,67,18,93
19,81,89,54
75,21,44,12
70,34,2,42
26,10,13,59
6,57,61,36
65,72,45,31
52,16,1,80
58,27,37,5
74,64,23,11
49,46,33,82
86,68,78,35
48,47,71,8
90,85,88,43
29,83,63,25
55,39,73,22
66,50,77,69
9,40,3,38
30,17,81,62
4,76,70,12
24,59,56,20
6,44,10,84
41,26,67,28
32,21,19,52
89,2,72,13
74,60,58,7
54,65,82,64
75,57,78,16
11,15,47,86
34,68,37,48
25,61,5,33
63,39,79,90
73,50,93,92
83,45,69,46
91,31,40,49
80,77,36,14
53,29,38,23
51,71,43,66
35,3,1,30
27,42,22,9
55,87,8,85
18,41,88,52
76,44,67,89
74,20,57,62
59,84,64,47
58,34,72,26
17,5,6,70
13,12,82,63
86,90,48,50
79,2,69,15
92,65,75,91
28,25,46,40
7,23,36,73
49,24,21,11
61,3,16,45
22,14,31,37
55,1,27,71
29,77,4,43
10,85,93,53
81,32,68,88
54,42,18,35
51,87,38,56
30,9,39,83
60,33,66,78
8,80,19,86
47,70,58,13
62,50,63,89
69,74,34,75
82,23,72,41
15,59,52,5
90,67,6,92
91,16,21,14
45,11,44,22
4,17,61,55
77,71,85,73
32,1,26,29
10,18,25,27
53,81,35,87
38,49,7,39
83,78,36,2
9,37,24,88
64,80,20,28
40,51,60,8
31,54,46,30
56,68,76,33
3,66,65,42
43,79,19,12
93,84,57,48
11,52,13,91
89,82,45,75
15,63,16,55
50,4,71,26
23,14,27,17
81,72,6,73
35,85,39,92
36,90,10,47
61,74,78,53
32,49,70,67
60,83,24,5
22,8,30,58
33,1,40,2
68,25,65,62
3,76,59,80
48,79,20,18
57,28,31,69
77,54,41,38
29,66,37,93
64,21,51,34
56,43,42,86
44,19,88,7
12,9,84,87
27,46,89,85
47,4,91,78
52,71,49,6
90,11,81,55
35,23,45,58
63,72,74,30
26,22,83,61
8,24,53,3
62,48,80,10
31,68,79,82
54,92,28,60
2,59,25,73
14,13,32,66
76,43,34,41
16,42,50,39
18,75,84,7
69,88,67,29
5,20,21,40
70,33,57,51
87,46,17,19
15,65,9,36
93,86,44,38
56,37,77,1
12,45,64,8
26,63,80,49
85,78,79,52
47,22,6,24
10,11,2,28
68,71,59,90
48,41,30,91
76,39,14,54
66,25,4,34
73,69,13,42
7,82,92,61
84,3,29,33
19,53,40,75
83,89,23,87
88,50,65,60
57,77,15,81
93,70,72,64
17,36,1,86
56,5,12,67
16,44,9,32
20,31,27,51
37,62,46,55
38,35,43,74
21,58,18,76
30,6,2,4
71,39,28,91
66,63,59,41
11,33,26,92
84,19,14,78
52,45,42,68
7,54,85,48
23,81,22,60
87,75,64,79
24,65,90,77
40,12,86,72
49,1,73,10
34,16,13,31
62,8,44,70
89,29,15,51
83,37,50,35
80,88,61,58
5,53,36,82
21,3,46,67
57,55,25,38
9,18,56,74
43,69,32,27
17,93,47,20
