1,23,16,9
4,12,15,21
7,22,5,20
6,8,3,18
17,11,10,13
19,14,2,9
15,1,8,7
21,4,16,23
3,10,19,13
22,6,18,17
5,12,11,2
3,14,20,16
8,15,19,10
18,7,9,11
17,1,14,21
23,2,6,5
12,13,20,4
22,19,1,21
3,15,11,5
7,2,8,23
9,22,20,12
16,13,6,18
10,17,14,4
21,20,2,8
16,12,19,7
14,11,6,4
3,9,17,22
10,5,1,18
13,23,15,19
17,8,2,6
14,18,11,3
5,1,10,20
15,4,9,21
7,16,22,13
12,8,23,17
4,1,19,3
22,5,6,16
10,14,12,7
23,21,20,11
18,9,15,2
13,6,1,12
4,16,8,22
2,20,11,15
23,19,7,14
21,17,5,18
13,3,9,10
8,14,15,22
7,11,16,17
12,2,1,3
20,18,4,19
6,9,21,10
5,23,13,17
12,11,8,1
2,19,4,22
9,14,13,5
21,6,3,7
18,10,23,20
17,15,1,16
5,9,4,8
11,10,22,21
20,15,14,6
13,7,2,3
18,16,12,23
19,20,17,5
21,8,14,13
18,4,7,1
16,2,10,12
11,6,9,19
22,3,23,15
