27,70,44,58
15,19,63,66
34,46,76,33
74,20,3,77
26,22,38,12
59,53,39,42
56,73,48,49
35,57,30,72
71,50,65,55
51,60,67,8
52,1,47,45
11,68,61,28
64,6,23,4
9,54,43,14
62,78,10,36
7,25,37,21
31,40,75,24
79,2,41,5
17,13,16,18
69,32,34,29
58,53,38,15
39,44,46,26
71,51,76,70
65,33,20,73
66,42,11,8
47,63,74,30
4,45,12,14
56,61,50,52
67,3,55,21
49,60,1,22
78,19,59,7
75,57,43,2
13,24,36,35
62,6,16,37
29,79,64,68
31,18,23,5
54,32,17,27
48,10,72,40
28,77,69,41
51,25,74,9
12,8,56,20
44,21,76,14
38,1,73,46
60,66,50,7
3,42,43,15
78,24,47,65
55,34,58,16
63,49,13,53
30,26,23,70
17,6,45,39
75,35,19,48
37,59,22,79
29,40,36,54
2,64,11,62
27,4,68,9
52,67,69,18
5,10,28,32
41,25,57,31
71,77,33,61
73,34,72,12
13,66,51,78
76,23,3,24
55,15,46,17
19,43,8,49
42,58,22,6
40,65,79,30
21,74,60,70
47,44,53,11
35,68,18,54
36,69,9,59
2,67,32,38
28,57,52,26
39,48,25,5
14,33,41,50
4,29,61,31
16,75,77,64
27,37,45,72
7,71,56,62
63,10,20,1
19,65,60,13
74,34,6,15
40,23,35,44
54,42,21,69
43,47,55,22
24,9,57,12
49,2,66,68
76,52,38,17
59,58,31,3
4,30,39,77
73,16,67,79
27,71,8,5
18,20,46,28
7,64,1,70
56,29,51,10
48,78,14,32
53,72,62,25
41,37,61,26
36,11,33,75
45,50,54,63
66,38,44,9
68,23,12,59
21,49,47,39
31,69,55,2
8,16,24,4
79,46,77,52
3,13,40,57
1,56,65,27
22,67,71,48
30,32,7,42
37,14,10,53
36,72,19,64
62,17,29,58
63,6,51,75
50,74,28,76
60,35,73,61
34,41,78,70
26,15,25,11
5,43,20,45
18,4,33,49
23,52,27,39
8,46,57,69
9,47,40,71
48,59,65,2
7,14,16,36
32,13,79,21
51,19,42,55
1,76,29,37
10,61,44,74
22,35,62,3
25,28,66,58
54,75,72,41
33,60,53,26
68,73,77,6
70,31,56,11
43,24,67,30
5,63,12,17
64,45,34,38
50,18,78,15
20,21,57,36
29,27,13,47
32,51,49,52
79,4,35,71
61,22,40,25
7,65,58,23
46,66,48,37
53,1,41,3
74,72,69,16
8,33,55,62
6,28,59,54
70,45,24,73
17,10,2,19
63,44,42,18
34,39,11,50
20,60,15,14
31,67,26,68
9,56,75,5
77,38,43,78
12,30,64,76
46,23,49,61
16,29,65,35
33,27,22,51
32,57,58,4
8,48,54,7
70,47,37,17
24,69,10,66
25,71,45,19
2,34,63,60
1,72,67,28
26,50,3,75
13,56,6,38
5,77,21,53
30,9,78,73
52,11,59,20
42,64,14,74
36,55,18,41
15,39,79,62
40,43,68,76
44,12,31,37
25,35,47,8
2,7,24,27
70,16,10,22
57,54,19,34
72,49,29,71
4,28,3,63
78,67,46,56
6,61,53,48
20,26,17,51
11,55,38,30
69,45,23,79
73,43,74,18
58,33,21,1
39,12,60,36
77,59,50,13
9,76,42,31
15,32,41,64
68,65,75,44
14,5,52,40
62,57,66,47
2,78,6,29
70,20,4,67
49,3,25,27
10,46,35,7
28,17,71,23
37,24,18,56
26,74,58,36
11,12,13,43
72,79,9,63
16,54,33,31
22,76,32,39
19,73,69,53
14,65,61,8
77,62,34,1
38,48,50,51
42,41,60,40
5,59,30,44
52,75,66,55
45,21,15,68
64,47,26,56
17,36,4,43
70,3,6,46
57,11,27,16
35,9,67,33
39,31,71,20
14,79,28,19
76,62,65,63
61,58,24,51
23,25,1,42
12,41,49,74
59,66,73,29
5,38,72,60
21,50,64,10
30,69,48,13
18,22,75,34
44,8,45,78
53,55,68,7
37,40,32,77
15,52,54,2
