52,1,13,68
67,25,96,22
21,56,16,50
89,28,49,26
83,41,62,45
46,82,5,31
6,36,93,87
12,17,4,54
79,60,24,47
57,94,29,63
55,65,69,77
39,3,32,18
71,33,86,23
64,8,30,40
43,76,72,85
84,37,20,10
80,92,95,7
73,48,34,74
58,9,66,11
44,59,75,35
53,78,42,90
61,51,15,19
14,70,81,38
88,91,2,27
52,50,62,87
82,79,16,22
60,13,31,57
55,24,4,49
56,41,32,68
18,93,17,5
39,1,71,77
85,69,33,63
21,86,10,30
94,25,43,83
45,48,46,64
67,29,8,66
20,72,7,73
47,6,42,58
74,23,84,53
65,14,80,44
27,51,90,36
95,12,2,59
38,61,9,28
54,19,78,75
35,37,91,89
3,76,26,15
40,11,70,88
96,81,92,34
93,4,39,63
30,13,50,71
87,1,24,33
18,25,77,21
52,66,85,17
48,5,10,55
22,62,49,20
32,16,23,7
14,53,46,57
84,80,8,27
47,59,43,45
72,82,28,42
75,74,6,95
31,35,9,19
69,36,94,60
40,26,78,61
2,70,37,41
58,65,73,96
81,56,12,51
88,38,67,83
15,91,92,79
68,34,76,86
54,11,64,29
44,90,3,89
7,21,48,39
63,5,62,13
50,93,22,14
71,27,59,66
1,10,45,80
53,43,20,82
95,84,25,31
49,47,74,17
26,77,85,94
30,9,60,46
33,40,75,2
35,78,41,72
19,52,28,96
61,67,91,42
23,70,55,58
76,69,73,56
83,8,86,54
92,24,90,16
34,57,3,12
38,36,68,65
79,89,11,81
37,32,87,88
44,29,15,6
51,4,18,64
17,13,20,59
74,45,94,27
26,62,25,30
10,50,66,63
77,41,93,46
22,95,21,1
40,91,53,52
49,14,67,33
75,5,76,47
8,96,71,61
70,31,48,72
69,39,80,34
24,86,84,58
9,42,68,92
82,7,38,89
88,54,57,44
90,11,37,6
28,23,2,51
36,79,32,4
87,16,19,55
83,18,78,56
43,60,29,12
81,15,35,73
85,64,65,3
66,40,1,93
63,26,74,20
41,95,91,49
25,61,47,70
39,46,94,52
34,31,14,71
67,21,80,5
77,72,84,38
86,89,50,53
6,33,13,76
57,90,62,82
24,96,11,30
51,75,69,87
58,48,59,78
56,42,79,43
7,83,60,2
10,81,64,9
68,8,15,4
29,17,65,23
16,73,3,88
45,19,44,37
55,85,27,18
36,22,54,35
12,28,92,32
25,74,41,80
46,86,20,95
72,61,39,6
52,84,47,71
50,91,82,77
89,62,24,69
11,21,51,14
43,38,30,58
93,7,34,78
81,2,26,13
64,66,76,83
17,9,40,57
3,49,60,8
23,19,90,67
10,16,59,15
29,55,36,73
42,32,96,85
18,65,48,35
12,44,70,63
27,28,79,53
31,68,54,37
88,92,56,33
5,22,45,87
94,75,4,1
51,20,89,52
41,71,6,21
74,24,93,43
61,34,82,64
17,84,14,26
49,30,81,7
72,80,9,83
95,67,40,39
77,59,36,3
78,32,8,25
35,86,16,62
57,48,23,85
46,76,42,10
28,73,70,18
44,68,27,50
87,12,79,96
66,90,33,31
1,15,63,88
2,92,55,54
5,94,11,53
91,65,60,75
29,45,38,56
4,37,22,47
19,58,13,69
6,20,34,40
21,43,52,81
59,49,83,32
9,82,14,25
80,64,26,36
62,93,51,84
73,42,86,77
71,44,28,85
7,79,8,35
33,46,61,74
63,78,27,23
54,70,50,67
89,10,17,68
31,39,53,24
96,15,45,75
30,4,5,91
58,3,37,92
16,2,1,29
22,55,56,94
18,60,88,95
41,76,19,11
47,69,57,66
90,87,65,72
13,38,48,12
85,6,25,81
73,62,21,44
33,26,42,93
63,71,7,51
32,27,77,40
64,14,59,79
53,10,61,54
68,46,75,49
83,30,36,84
4,28,31,67
91,34,58,17
92,22,86,52
35,20,1,55
19,88,5,74
95,47,56,9
78,50,37,24
13,80,23,43
15,94,89,48
69,3,72,29
70,60,96,90
66,45,12,18
11,39,38,16
87,2,76,57
82,8,65,41
