29,6,10,11
9,7,17,5
26,28,20,12
15,36,27,25
22,1,34,8
24,30,4,18
31,13,33,19
23,16,35,2
21,14,32,3
37,12,17,20
27,15,8,9
4,10,7,36
11,28,22,5
35,1,13,6
2,33,21,19
24,3,16,32
25,31,14,29
18,23,37,26
30,12,34,10
20,5,4,1
2,15,28,27
33,24,17,3
29,32,36,35
16,14,8,18
30,6,19,22
34,37,31,26
25,21,23,9
13,7,11,24
15,33,2,12
36,18,28,8
10,35,20,14
26,22,29,3
5,31,16,30
37,4,1,21
7,6,25,34
9,27,32,19
23,17,11,13
33,22,18,20
3,15,29,30
8,26,5,2
37,28,35,24
12,7,32,31
1,11,36,25
4,9,14,6
34,17,23,19
21,10,27,16
13,22,2,37
5,35,15,31
12,18,7,1
6,9,24,20
32,8,11,33
19,16,28,25
36,10,13,26
17,30,21,29
27,4,3,23
34,2,14,24
20,6,15,32
19,7,8,37
12,9,16,13
31,21,36,22
29,17,4,28
5,3,18,34
14,30,27,11
33,25,35,26
1,23,10,15
31,36,6,2
20,37,16,29
4,34,32,9
18,27,12,13
3,35,7,11
10,25,33,5
30,8,28,23
26,19,24,21
14,22,17,1
16,37,36,4
11,18,9,31
20,13,3,25
6,23,28,33
29,2,7,34
26,1,30,32
22,10,15,24
17,21,35,8
19,14,12,5
31,20,27,23
25,11,2,4
33,36,34,30
9,16,22,7
35,15,26,18
8,14,13,29
5,21,6,12
24,17,1,27
37,32,10,28
3,20,19,36
9,2,30,35
13,4,22,15
23,33,14,7
24,8,25,12
32,27,37,5
3,28,1,31
18,19,10,29
26,16,6,17
11,34,21,20
12,35,22,4
5,24,23,36
25,14,30,37
1,29,9,33
2,32,18,17
8,10,31,3
19,11,15,16
7,27,6,26
28,13,21,34
