16,8,20,4
7,22,32,25
18,30,24,12
9,19,14,28
21,33,34,11
13,5,26,2
23,10,17,6
27,1,3,29
31,7,9,15
18,28,25,14
33,4,30,5
32,16,23,6
10,20,29,26
21,27,13,17
24,19,8,1
11,15,12,22
31,2,3,34
33,10,18,16
5,21,7,29
20,30,19,17
28,24,27,15
2,12,25,23
22,6,26,3
14,31,32,8
9,1,13,11
34,28,4,7
20,33,24,2
16,3,12,21
19,25,31,27
11,17,29,32
4,14,22,10
8,23,1,5
26,18,9,34
30,15,6,13
28,12,21,29
10,7,11,19
4,32,24,1
34,25,5,17
31,18,16,13
30,26,27,14
8,33,22,9
15,3,23,20
6,19,2,21
5,10,12,31
1,16,7,30
26,32,28,33
15,34,27,8
14,29,13,23
6,25,11,4
17,24,9,3
2,20,22,18
12,32,34,19
1,31,33,26
8,13,25,10
27,9,6,5
24,23,22,21
15,14,16,17
29,2,30,4
11,7,3,18
13,20,32,28
21,24,25,31
17,12,33,6
15,2,10,1
18,23,4,27
7,34,20,14
29,9,19,16
26,11,30,8
3,22,28,5
10,18,21,32
14,13,4,12
29,25,33,15
23,30,31,9
1,22,16,34
5,27,20,11
6,26,7,24
17,8,2,28
3,13,19,33
34,22,10,30
25,21,1,20
5,24,14,16
8,29,18,6
32,9,2,3
17,27,12,7
28,11,23,31
19,4,15,26
