58,45,56,16
24,12,52,40
23,7,2,48
21,38,34,44
39,35,10,4
3,25,1,17
19,57,8,11
50,54,32,43
22,5,60,51
59,9,30,61
55,47,14,49
18,13,20,27
42,29,31,46
37,41,15,53
6,33,36,28
26,38,35,2
40,44,58,19
34,7,12,54
48,51,57,39
16,59,17,32
21,4,23,14
47,61,5,25
52,27,46,50
9,15,18,49
3,43,45,11
60,26,6,55
29,33,10,56
41,22,36,24
1,8,37,42
28,20,31,30
13,14,53,40
58,17,57,21
16,39,25,50
27,12,44,61
4,52,59,19
15,11,51,26
2,46,18,47
24,34,49,56
42,55,43,22
41,33,32,31
6,48,53,8
45,10,20,5
30,23,29,1
3,38,13,36
35,7,37,9
4,60,28,54
46,44,11,59
51,18,17,40
42,2,50,58
56,26,39,12
61,41,34,6
31,27,43,24
45,29,21,55
30,32,10,3
53,49,5,38
60,25,14,20
1,15,7,57
16,8,35,28
54,22,33,13
19,23,9,47
48,37,52,36
59,39,27,58
55,31,34,40
56,3,18,21
42,4,30,53
44,2,25,51
43,14,15,46
45,57,41,26
7,10,22,8
1,61,33,19
60,50,37,24
52,38,47,54
36,11,20,16
29,5,17,9
49,23,32,6
12,13,48,35
42,28,44,15
56,57,59,55
21,43,7,30
53,39,18,1
24,8,45,4
3,2,14,41
33,34,27,16
46,60,38,9
36,19,50,17
47,13,11,10
5,6,12,31
26,25,49,48
23,54,51,35
32,40,61,37
20,22,29,58
52,14,56,28
15,33,39,3
1,55,16,38
30,57,44,18
11,42,34,60
47,41,27,4
43,5,26,19
21,48,59,50
23,25,40,10
54,58,46,6
13,32,29,7
37,22,12,28
20,8,9,51
31,35,17,52
2,36,45,49
24,11,61,53
3,16,60,57
38,41,19,42
50,18,14,34
23,55,5,46
32,48,58,1
28,26,27,29
37,51,4,56
21,13,31,25
36,44,54,10
53,59,43,12
7,17,49,20
30,47,24,33
39,2,8,61
40,15,22,35
6,9,52,45
28,18,41,23
58,14,5,37
51,46,13,1
31,4,57,50
53,29,25,34
7,44,26,16
12,21,33,20
54,49,42,59
56,17,8,47
35,27,55,3
40,39,9,43
19,6,2,24
38,30,48,45
11,52,22,32
61,36,15,60
10,31,14,16
50,53,23,20
49,46,41,21
28,5,7,59
51,12,58,47
8,26,54,3
57,6,29,37
35,30,25,56
55,32,39,24
4,40,38,11
34,1,2,52
9,36,27,42
33,17,44,60
18,43,10,48
19,45,13,15
61,31,22,49
26,37,47,21
50,56,6,7
20,32,46,35
14,54,39,30
59,34,3,51
1,9,11,28
8,5,40,36
57,27,38,23
48,24,16,42
10,53,19,60
61,58,4,18
12,15,2,29
25,33,55,52
17,41,13,43
22,45,44,39
54,37,11,31
49,50,8,30
40,27,6,21
36,59,26,1
9,56,32,53
28,19,48,3
24,29,38,14
51,10,55,61
5,52,57,13
16,2,4,22
35,18,33,42
60,58,41,7
17,34,15,23
46,45,25,12
43,20,47,44
