32,22,3,4
23,8,30,17
14,21,20,2
42,41,40,35
33,31,27,10
13,1,9,26
25,38,36,34
5,16,37,7
29,28,39,15
18,6,24,12
20,11,19,35
41,10,17,3
9,30,22,21
31,25,40,4
16,14,23,36
15,5,2,27
26,32,6,29
12,42,8,7
19,37,34,13
39,18,11,38
33,1,24,28
21,40,10,23
27,22,35,25
4,6,36,5
12,20,41,26
17,34,9,15
19,7,29,18
11,37,42,33
24,2,39,31
28,13,30,14
1,3,16,8
38,27,32,20
25,23,9,12
7,4,41,21
35,33,18,15
42,10,36,39
26,22,34,31
14,19,6,3
5,17,29,40
38,30,37,1
2,32,28,8
13,11,24,16
27,9,41,39
20,42,23,34
3,36,18,21
17,12,22,19
35,31,14,1
5,2,26,33
37,4,28,11
15,30,16,32
10,25,7,6
8,40,38,24
29,36,20,13
1,27,18,12
2,23,3,41
21,39,26,37
28,31,5,19
14,17,32,33
15,24,25,42
4,9,16,10
22,7,13,38
34,35,8,29
40,6,30,11
19,41,1,36
32,21,12,5
31,18,37,23
4,24,14,15
39,3,13,25
35,20,28,9
33,34,16,40
6,42,17,38
27,26,7,30
29,10,11,2
8,18,22,14
13,41,31,32
12,35,36,37
39,33,4,20
21,16,17,25
6,28,34,27
9,7,40,2
42,22,1,29
8,11,26,15
23,3,5,38
30,24,10,19
41,37,25,14
6,16,35,39
7,36,31,17
21,13,27,42
11,34,1,32
15,40,20,22
3,5,24,9
12,29,30,4
38,26,10,28
19,8,33,23
18,17,2,13
34,39,7,14
15,1,21,6
11,5,22,41
36,24,32,27
38,9,31,29
40,28,3,12
2,16,42,19
23,26,4,35
25,30,33,18
10,20,37,8
