12,14,18,15
26,9,31,3
37,30,35,7
39,5,10,2
29,38,1,24
36,34,25,17
33,21,4,23
6,22,32,27
16,11,8,40
13,20,19,28
7,26,10,14
38,12,9,37
25,31,30,1
24,34,21,5
33,39,6,18
17,16,22,2
36,11,32,13
8,3,29,20
23,19,27,35
28,15,4,40
25,7,5,38
10,24,9,33
21,17,14,31
11,39,12,36
20,18,1,16
2,19,8,6
30,32,4,27
13,35,40,22
29,26,15,23
28,37,3,34
36,7,24,33
11,9,21,18
12,1,19,17
20,31,2,4
38,14,30,13
32,16,39,29
3,35,6,15
5,22,23,28
26,27,34,8
10,40,25,37
18,9,7,19
36,21,38,20
1,4,11,14
35,33,32,12
28,17,15,39
24,23,2,3
30,10,34,22
5,16,37,26
40,27,31,29
13,6,8,25
33,20,35,11
38,9,32,28
15,2,1,7
39,3,22,21
14,34,19,16
17,4,24,37
10,23,36,8
26,40,6,30
12,25,27,29
18,13,31,5
3,22,38,11
1,35,9,39
34,32,15,20
28,8,33,14
23,40,7,17
24,25,26,19
31,12,5,10
29,30,18,2
6,36,16,4
21,37,27,13
20,8,39,38
33,1,40,34
25,23,14,32
11,24,31,28
17,18,35,26
4,7,22,12
27,2,9,36
19,15,30,5
3,10,16,13
37,6,29,21
39,31,34,38
40,32,18,24
4,8,35,25
2,28,12,26
17,9,20,30
16,27,7,11
19,29,21,10
22,15,37,33
13,1,23,6
14,5,3,36
2,38,40,35
8,32,17,31
34,30,11,12
27,18,28,10
15,21,16,25
37,19,23,39
22,36,26,1
5,4,9,29
14,6,20,24
7,33,13,3
