2,11,8,17
10,4,6,15
19,12,7,23
1,22,14,21
24,18,16,20
13,9,3,5
11,8,4,19
15,22,23,12
1,21,7,16
3,18,6,2
9,17,14,10
24,20,13,5
4,23,12,1
21,3,8,18
10,16,11,14
7,20,22,9
19,2,13,15
6,17,24,5
16,14,23,8
3,4,21,20
15,1,11,13
24,6,9,7
12,5,10,2
22,19,18,17
1,20,8,16
4,6,14,13
2,7,21,10
23,9,17,3
5,18,11,15
12,22,24,19
8,21,13,6
9,16,2,4
5,7,15,23
18,10,1,24
3,19,22,11
17,14,20,12
5,8,7,4
10,13,18,23
22,6,2,1
21,15,20,9
17,12,16,3
14,24,19,11
5,4,18,22
15,9,1,8
7,13,17,16
6,11,12,21
20,3,10,19
23,14,2,24
16,1,5,17
13,18,9,12
8,10,4,22
15,24,14,3
19,23,6,21
11,7,20,2
16,13,22,10
17,24,4,15
12,8,21,5
18,14,3,7
20,11,23,6
9,2,19,1
