20,14,21,12
4,2,7,19
6,5,15,1
8,10,18,17
3,13,11,16
14,9,19,15
1,8,4,7
2,12,16,3
5,13,6,10
20,18,21,9
3,11,4,17
6,14,10,2
16,20,15,7
17,1,13,9
18,19,11,5
12,8,21,3
13,20,14,4
7,17,19,5
15,11,21,18
2,6,9,8
16,12,10,1
7,3,5,15
8,4,17,6
20,9,14,1
2,19,12,18
11,21,10,16
13,14,5,4
19,6,3,20
11,1,8,2
21,16,9,17
7,18,12,13
10,5,15,8
17,11,1,20
16,14,7,6
18,15,4,13
19,9,10,12
3,2,21,20
18,1,17,14
8,7,13,19
12,15,6,11
5,21,2,16
4,3,9,10
14,7,11,18
19,21,6,13
10,4,20,2
9,16,8,5
1,12,15,3
17,10,2,7
20,6,16,18
14,15,3,8
4,19,1,21
5,17,12,11
3,9,7,13
18,4,8,16
15,10,17,19
9,6,14,11
2,21,1,5
13,8,12,20
16,17,19,14
9,7,6,21
5,12,20,4
18,10,1,3
13,15,11,2
