12,13,8,1
17,18,5,11
7,15,9,16
14,3,19,6
18,10,4,2
12,7,8,11
1,15,14,5
16,2,19,10
3,4,13,9
6,12,17,7
10,8,18,14
3,9,16,11
19,5,13,15
6,2,1,4
17,8,3,16
10,7,13,5
15,6,11,2
1,9,18,4
19,14,17,12
13,10,7,6
11,1,8,15
14,17,2,18
5,9,12,19
4,16,3,1
2,14,7,13
6,8,9,17
15,3,12,10
16,19,5,18
4,13,11,17
8,9,10,14
12,18,6,16
4,7,15,5
3,11,2,19
1,13,9,10
18,6,15,12
5,2,8,3
11,4,14,16
17,19,7,1
15,18,13,3
16,5,6,14
1,19,7,8
11,12,10,4
2,17,9,15
14,7,18,3
19,8,4,6
9,11,5,1
16,12,2,13
10,3*,15*,17
