28,50,24,26,63,57
30,14,77,51,10,40
73,22,27,82,72,38
69,46,35,64,13,54
78,49,76,8,36,70
52,32,59,17,53,74
68,55,61,15,19,5
41,20,66,25,43,47
60,29,16,1,48,11
42,33,58,71,79,23
44,18,31,45,62,65
2,39,75,6,9,80
21,7,34,12,3,67
56,81,50,30,4,37
14,69,76,35,24,74
51,54,52,22,15,49
19,70,82,43,5,10
27,59,20,64,8,48
32,60,47,68,63,58
46,62,44,79,55,26
6,53,71,72,78,17
13,80,65,42,36,11
28,7,41,33,9,45
77,31,21,73,2,81
75,23,67,29,66,37
4,61,12,25,38,16
34,1,39,40,57,56
8,18,32,50,51,3
47,10,49,35,27,62
53,70,14,20,60,44
59,43,26,13,78,15
65,7,22,64,28,30
11,54,9,77,81,71
29,80,24,55,19,52
67,16,37,31,42,72
63,25,74,48,39,46
2,57,4,79,69,82
23,58,36,45,12,1
21,41,73,34,76,61
18,3,75,56,68,17
38,6,5,40,33,66
59,22,10,71,26,47
7,77,60,55,35,32
70,54,43,31,30,29
51,64,11,67,39,63
27,2,25,14,78,57
49,50,1,69,45,42
65,34,24,23,53,61
16,58,62,46,56,41
48,73,75,81,5,18
74,13,19,17,37,40
3,4,44,33,72,15
36,9,38,79,20,21
66,8,6,80,12,28
30,76,68,52,82,14
78,43,42,39,7,69
10,71,25,50,55,29
49,56,63,2,65,59
22,70,64,61,45,73
37,75,19,46,32,54
33,47,31,34,13,51
5,74,72,21,1,60
44,38,8,57,6,18
4,52,11,12,48,62
17,67,66,76,9,82
80,41,79,3,77,53
23,16,28,15,68,20
36,81,40,24,27,58
25,35,19,26,75,30
64,33,14,43,37,56
46,72,2,50,61,59
18,74,29,78,5,7
70,52,69,6,21,63
73,38,17,48,65,55
41,12,76,54,44,42
10,67,45,60,79,8
1,13,68,77,24,51
22,26,20,58,3,80
16,66,9,57,36,27
82,11,31,32,40,23
39,47,53,28,49,4
15,35,81,71,62,34
30,25,78,21,17,64
72,14,50,38,19,41
60,63,33,75,12,42
68,59,7,76,37,10
6,45,54,20,73,13
55,27,46,1,67,52
69,31,48,9,26,3
49,79,74,11,61,43
53,28,40,2,18,16
15,82,47,8,24,56
81,51,23,57,80,44
58,65,35,39,66,70
34,29,4,32,22,77
37,36,71,63,62,5
54,55,33,27,21,78
10,42,13,52,72,9
74,68,6,67,25,49
11,26,53,76,64,38
24,46,3,60,43,73
69,23,18,47,16,30
56,79,12,51,70,28
45,17,19,81,66,4
58,57,15,75,77,65
61,32,29,62,14,36
80,48,82,7,44,50
20,8,1,35,2,34
5,71,22,31,41,39
40,42,24,3,59,64
72,63,43,18,76,55
9,30,13,38,60,49
66,51,27,4,74,26
17,11,57,70,46,15
32,65,6,10,16,81
36,21,48,19,47,54
20,61,80,56,33,67
62,77,39,23,50,8
31,40,79,52,75,7
53,45,41,29,68,2
12,78,37,35,82,22
28,44,71,1,73,69
59,34,58,14,25,5
72,30,10,66,11,46
55,74,64,47,6,81
33,24,26,70,49,32
39,15,60,18,19,27
63,17,8,7,31,20
3,23,62,13,76,2
29,57,35,42,56,61
50,40,68,44,21,22
5,54,12,65,14,79
9,53,73,37,58,51
43,34,52,16,71,45
78,67,77,48,28,38
4,82,75,59,41,36
25,69,32,80,1,70
81,64,7,49,23,72
76,56,6,19,60,31
62,30,57,74,20,33
54,2,17,24,10,39
66,73,12,53,15,50
68,22,43,9,8,65
67,48,18,14,71,13
79,3,63,16,35,78
5,40,1,47,4,80
26,46,21,82,29,45
11,34,55,42,59,28
61,38,51,75,58,69
77,52,36,37,44,25
41,50,70,74,27,23
57,64,72,12,31,68
13,32,67,73,39,30
24,15,79,22,6,48
19,10,33,63,1,53
65,20,76,40,29,46
62,18,9,54,80,59
45,47,3,38,11,14
82,49,16,71,75,55
8,81,78,61,52,66
58,28,21,43,4,35
27,5,56,44,69,77
26,37,60,41,17,34
7,42,2,36,51,25
