7,25,5,1,22,17,24,14
6,15,19,3,18,9,16,28
12,26,11,27,23,20,21,10
2,13,8,18,6,29,4,19
10,24,12,25,3,1,27,22
17,20,9,8,28,14,2,23
16,15,7,4,11,21,29,13
10,6,5,28,26,25,2,19
14,8,24,11,12,7,23,4
22,18,17,20,15,1,27,21
26,23,29,9,5,13,3,16
24,18,15,6,11,17,25,4
16,28,1,12,2,5,22,9
3,13,10,26,14,27,19,7
15,29,20,5,21,8,6,12
1,2,11,23,13,28,25,3
9,4,21,24,16,8,27,19
7,10,22,14,18,29,17,26
20,15,28,25,5,4,1,8
14,12,3,29,21,17,6,13
11,22,26,16,19,2,20,24
27,10,9,28,7,23,18,29
20,16,14,12,15,26,8,25
2,6,7,21,24,10,1,18
19,27,4,17,5,3,9,11
23,22,25,6,13,24,28,7
29,27,16,2,4,14,26,20
12,9,13,1,10,11,17,15
21,19,18,5,8,22,23,3
29,4,2,10,9,6,14,15
28,7,26,8,3,18,12,17
23,5,13,27,1,24,16,20
28,19,11,22,25,21,14,29
17,5,24,23,8,16,10,6
4,3,18,21,22,12,15,2
25,9,19,13,27,11,20,7
1,6*,17*,29*,26,15*,21*,4*
