16,6,4,14,24,10,28,35
17,39,33,19,42,22,7,29
9,30,13,15,11,1,41,8
27,20,21,38,32,45,36,31
3,37,26,44,5,25,23,2
18,12,40,10,34,43,28,13
14,4,9,20,15,11,24,39
25,37,26,42,7,16,27,33
40,22,32,43,38,1,45,3
23,17,21,31,5,35,6,18
12,34,8,44,29,19,41,30
37,2,33,45,36,10,15,7
39,4,32,5,20,3,18,17
21,42,11,6,12,22,1,34
25,43,24,2,30,27,31,29
9,35,19,8,40,13,14,36
28,41,44,38,23,26,16,39
18,31,7,4,27,15,5,45
13,33,3,10,19,24,20,37
11,36,14,2,35,1,12,16
41,40,28,23,25,30,32,44
17,42,9,34,6,21,26,22
27,43,29,1,38,8,4,15
11,28,31,12,23,19,3,32
9,5,7,36,20,41,6,24
22,43,44,45,13,8,17,25
2,26,34,38,35,14,18,42
10,16,37,21,39,29,30,40
22,17,43,25,33,6,15,28
36,27,35,42,3,14,12,8
31,10,16,9,7,32,13,26
34,4,45,29,40,37,2,41
20,23,11,30,33,38,39,18
44,1,24,42,19,21,5,25
35,41,3,43,29,26,32,7
31,40,38,14,37,33,9,4
30,36,18,1,16,19,17,20
22,24,13,34,45,28,27,23
6,10,5,44,39,2,8,12
21,15,40,1,20,11,7,3
9,24,22,36,26,25,4,28
29,5,38,33,44,2,19,27
31,21,8,6,39,34,16,14
37,35,13,11,43,30,42,32
10,18,17,45,15,23,12,41
28,3,9,21,2,34,20,31
7,35,19,40,30,8,44,22
13,39,25,27,17,12,37,24
45,42,41,33,38,11,4,43
18,15,16,32,1,23,5,14
26,6,10,30,29,37,36,27
40,44,35,17,41,9,21,39
24,7,15,16,31,18,22,11
33,25,1,2,32,45,6,12
34,4,19,26,10,5,43,28
13,38,23,20,8,36,42,29
14,45,30,39,15,27,3,9
26,32,37,41,19,18,1,24
6,12,22,5,42,20,29,40
43,33,10,34,44,11,14,17
23,7,28,8,4,21,2,35
36,38,25,16,3,13,31,5
44,29,20,18,45,40,11,9
2,32,30,7,4,34,27,22
41,31,1,23,8,6,33,36
12,15,42,19,28,16,43,37
25,3,39,10,35,38,17,26
14,24,33,32,21,44,29,13
5,30,34,11,42,23,36,4
12,20,27,26,43,31,15,19
24,18,40,21,8,17,38,10
7,45,39,35,1,9,25,6
16,41,2,13,14,28,22,3
27,32,34,40,37,17,20,15
43,9,23,6,24,7,38,30
11,25,29,3,19,14,10,22
1,28,39,37,21,5,36,41
4,13,18,12,33,31,44,35
8,26,45,20,16,2,42,17
41,27,14,19,34,7,25,21
38,22,37,5,30,44,12,9
2,29,35,15,10,42,23,24
26,39,43,31,4,13,40,1
18,16,8,28,32,33,45,11
36,44,35,23,6,3,34,37
15,14,41,25,42,39,31,38
28,19,11,13,32,9,2,18
17,29,6,7,5,40,26,16
45,8,24,27,1,20,10,43
3,36,30,4,22,12,21,33
