65,35,76,32,44,70
36,50,1,14,33,45
2,59,66,62,11,75
60,39,52,69,10,56
4,47,21,57,37,53
27,31,64,34,51,83
77,84,9,3,79,54
78,68,30,24,23,43
18,38,49,55,22,72
63,46,82,20,26,71
15,74,40,85,8,7
13,48,5,81,16,80
67,25,42,19,41,61
73,58,28,29,6,17
57,1,12,56,62,70
76,64,45,75,47,10
54,37,59,60,36,35
23,51,52,50,3,53
38,44,31,49,77,2
18,63,66,9,68,21
69,83,33,15,78,32
81,34,65,80,74,72
40,20,25,5,26,39
61,11,28,71,4,13
48,58,42,85,46,84
30,82,6,27,16,19
14,7,24,67,73,29
41,12,43,17,79,55
52,8,2,22,64,1
49,3,10,68,63,56
70,78,77,15,59,50
53,21,75,44,83,74
26,33,37,9,39,38
72,61,66,28,40,35
46,58,45,34,13,57
47,80,6,18,20,85
51,69,4,16,73,54
29,32,27,25,11,36
79,5,8,24,42,65
62,71,17,7,22,30
82,81,23,84,55,41
14,19,48,60,31,43
67,76,15,12,2,37
3,52,44,72,78,26
83,13,46,56,40,9
85,45,68,33,28,59
34,53,63,39,77,75
1,21,49,35,29,25
4,32,16,64,42,38
80,62,22,24,69,79
47,71,5,50,41,58
73,43,8,10,82,36
54,70,23,6,74,67
61,60,7,84,27,18
12,11,19,48,65,20
55,76,66,30,51,14
59,17,31,81,57,39
63,2,35,78,85,83
46,64,29,37,68,44
15,75,22,13,28,25
9,53,41,40,80,1
52,42,34,73,47,62
43,71,72,33,77,16
32,50,60,67,49,82
4,54,20,48,23,7
6,55,12,61,45,8
5,69,84,31,76,11
65,18,51,17,56,26
24,36,3,66,19,57
81,14,58,38,21,70
74,10,79,27,30,46
41,40,78,22,37,73
44,15,47,43,9,63
53,25,85,64,72,50
68,1,34,32,54,48
23,28,39,16,8,62
12,67,33,69,31,13
76,17,83,82,52,61
11,35,77,45,24,18
84,57,6,66,65,38
3,20,81,58,30,60
26,70,29,80,4,10
2,56,36,71,74,55
79,59,7,51,21,19
42,5,27,49,75,14
40,44,22,34,50,16
1,31,47,23,46,15
72,67,17,8,9,48
54,13,53,76,18,78
82,25,24,38,52,12
33,30,81,11,63,73
39,61,85,65,29,3
62,55,20,68,83,77
19,84,80,21,2,10
28,27,37,42,70,69
74,75,57,51,35,71
56,41,79,6,14,32
45,4,60,43,66,5
26,36,64,7,58,49
59,38,24,44,48,76
17,54,82,40,33,47
61,73,30,50,9,31
29,16,15,62,3,18
85,67,55,1,10,11
21,39,34,78,12,28
25,8,51,37,84,63
57,72,32,20,14,2
71,45,83,70,60,79
7,68,13,6,53,42
23,56,80,35,75,64
22,65,27,58,43,59
69,41,74,77,66,26
52,81,19,46,49,4
36,62,30,5,85,38
18,73,82,39,1,44
10,48,78,47,61,51
8,63,50,76,29,57
16,17,70,2,34,25
71,84,14,53,15,68
11,45,54,42,72,56
21,65,33,64,60,55
35,24,20,13,27,41
66,80,37,31,7,52
75,6,69,3,43,46
83,49,40,59,12,23
5,19,9,28,32,74
77,22,67,36,81,4
58,26,16,79,1,76
70,2,84,30,47,39
10,42,14,25,18,71
64,48,62,45,82,78
41,38,60,51,15,11
8,56,33,20,66,44
31,24,72,63,6,21
49,43,61,54,57,80
9,23,29,19,34,69
46,59,73,55,5,3
50,7,65,83,28,81
74,35,68,4,12,58
32,77,13,37,85,17
75,79,40,52,36,67
26,22,48*,27,53,45*
