18,23,33,12,11,22
1,14,30,2,25,16
32,9,26,34,10,7
15,29,13,28,36,3
35,19,4,5,6,20
31,8,27,17,24,21
14,26,34,30,32,22
13,25,36,23,15,10
9,11,6,1,29,4
24,5,3,18,17,31
35,21,16,33,2,20
8,12,28,19,7,27
6,36,30,13,26,11
31,34,24,1,32,25
21,5,10,22,23,29
9,4,28,2,15,8
7,17,12,14,20,16
33,27,35,3,18,19
23,30,11,5,31,32
34,29,28,8,4,6
16,1,17,10,36,12
7,35,15,2,24,22
27,26,3,25,33,9
21,20,18,19,13,14
29,8,17,1,5,23
36,32,7,35,28,24
3,22,25,12,2,6
15,14,27,31,11,19
16,18,13,34,30,9
20,10,4,26,21,33
25,23,24,6,28,17
11,1,15,22,35,5
29,3,7,19,16,30
21,13,2,33,34,32
27,9,10,4,36,14
20,12,31,18,8,26
28,22,19,17,30,15
24,1,33,5,13,7
32,23,2,4,16,27
20,3,9,31,21,36
14,12,18,26,6,29
25,10,8,11,34,35
30,33,5,28,27,1
4,7,2,3,31,23
6,32,21,36,15,18
20,25,11,9,16,12
13,17,34,29,35,14
24,19,8,26,22,10
36,2,5,7,18,6
15,9,21,12,30,25
14,28,23,35,3,1
17,19,26,11,4,32
10,24,29,27,20,34
16,31,22,8,33,13
25,18,35,9,7,1
28,5,11,21,14,3
2,19,34,23,17,36
26,4,12,30,24,13
15,6,31,10,16,33
22,8,20,32,27,29
