7,9,5,2,12,13,10,6
3,1,8,9,2,4,11,10
5,11,1,13,12,4,3,7
6,4,2,7,10,8,1,5
3,13,6,11,12,9,8,1
4,12,11,7,2,10,5,9
6,12,5,3,8,13,9,4
10,7,13,8,6,2,1,3
1,2,13,12,11,4,10,5
10,6,7,9,5,11,8,3
4,1,9,11,6,2,8,12
13,2,12,10,3,7,4,8
1,3,7,13,11,5,6,9
2,12,5,8,11,3,13,1
4,6,11,8,7,9,10,13
5,9,2,3,1,10,12,6
12,3,4,10,11,7,1,6
8,13,7,5,2,1,9,4
10,3,2,11,13,5,6,4
8,7,4,2,9,12,3,6
9,8,12,11,7,1,10,5
13,10,3,2,9,11,7,12
1,8,6,10,4,5,13,12
13,6,9,4,7,11,2,1
3,5,12,7,8,6,11,2
5,10,4,1,9,8,3,13
