5,6,1,4,3,2
1,4,2,3,5,6
6,3,2,1,5,4
2,5,6,4,1,3
1,2,3,5,6,4
4,3,6,2,1,5
3,5,4,6,2,1
6,4,1,3,2,5
2,4,5,3,6,1
5,1,3,4,6,2
