44,50,43,7,54,55,34,19
91,40,11,29,58,96,71,83
64,84,18,86,97,93,2,1
21,60,20,5,62,10,24,56
59,73,61,85,12,17,38,47
49,3,69,35,4,33,39,27
95,51,13,67,41,28,22,25
66,89,26,87,82,76,90,6
9,23,52,31,15,16,70,63
30,74,14,57,98,72,68,78
75,45,36,80,77,65,53,94
8,42,37,92,88,48,46,79
32,83,91,59,81,56,84,34
61,1,11,69,35,62,20,96
73,47,40,28,21,29,93,44
41,89,86,76,49,13,82,19
23,85,54,70,38,97,22,90
33,66,72,74,58,10,2,51
25,50,16,53,31,14,87,60
78,4,94,55,18,37,24,88
67,65,27,98,5,42,52,64
9,15,8,3,77,45,57,26
81,32,12,7,46,6,75,30
48,17,71,68,95,39,92,36
43,63,49,89,79,80,62,40
20,13,93,69,70,72,82,34
31,35,28,16,59,19,66,90
84,14,44,10,53,11,4,85
56,86,23,87,55,52,83,41
37,74,64,65,76,3,60,22
61,91,88,75,18,57,9,25
26,58,36,7,15,92,98,17
63,79,27,50,68,77,12,73
24,81,80,2,48,39,67,38
78,42,45,51,43,54,29,5
32,96,30,33,94,21,47,95
1,71,6,72,8,46,97,4
65,87,59,20,85,44,74,13
66,75,86,55,9,91,35,70
17,19,18,10,98,25,40,60
34,37,89,27,61,57,58,23
92,7,62,93,2,49,90,12
42,41,79,53,81,39,26,51
73,36,48,33,45,82,22,16
63,94,56,67,78,30,29,8
52,24,47,71,14,54,1,77
11,83,46,21,64,95,15,50
28,38,88,76,69,43,97,32
5,80,68,84,6,96,3,31
20,27,86,90,25,75,17,65
70,87,58,79,19,81,4,61
33,93,60,12,48,57,42,91
34,53,8,36,73,18,30,49
22,44,59,62,29,14,72,26
1,83,85,98,89,67,21,9
23,10,77,76,28,92,94,54
63,78,6,97,3,11,47,39
51,69,40,66,46,95,52,38
13,68,55,64,80,16,32,71
74,82,7,96,56,31,88,45
5,15,41,24,84,2,35,50
30,87,17,43,14,62,91,37
29,25,70,81,85,49,57,65
22,34,67,75,79,20,76,4
77,86,48,3,10,6,98,54
44,89,92,58,60,9,73,97
72,94,16,42,83,78,28,95
38,18,55,74,64,26,33,63
41,12,51,56,47,88,15,80
93,24,61,40,27,31,7,66
39,8,1,5,50,90,32,36
68,46,96,43,82,59,53,23
52,37,2,13,45,35,19,11
69,25,21,30,84,71,54,79
76,67,44,57,16,6,17,86
28,64,49,20,14,55,73,58
3,94,85,38,60,72,56,15
62,48,4,18,47,31,65,41
87,97,39,42,7,34,63,77
27,70,10,95,1,59,43,88
75,33,81,52,13,92,5,96
90,21,74,91,24,53,45,46
11,9,50,98,23,93,51,80
19,84,32,37,36,29,66,12
35,82,68,61,40,22,8,83
31,2,78,26,71,85,69,89
15,58,38,6,34,79,65,16
55,56,95,59,4,67,77,25
30,76,39,52,33,88,44,20
90,73,72,63,96,91,10,41
57,62,64,1,51,7,87,28
94,46,9,14,13,27,48,84
8,19,75,43,93,3,42,83
50,22,21,78,49,40,81,92
36,68,69,70,12,24,89,11
26,98,80,82,2,29,61,32
47,60,35,86,45,74,71,23
97,54,53,18,66,5,37,17
16,90,10,1,56,64,79,44
91,4,51,52,7,48,76,85
65,15,13,46,39,63,93,28
19,78,25,14,96,38,34,9
92,20,3,55,89,30,42,59
40,68,75,21,72,2,36,87
22,12,94,31,86,43,58,11
54,8,95,32,74,60,80,27
67,17,73,29,18,23,81,35
37,47,83,57,69,5,26,53
50,41,6,45,71,70,98,66
97,88,84,77,62,61,33,49
44,28,82,42,92,38,24,91
40,16,19,48,3,1,63,75
25,34,31,39,21,12,64,72
96,65,54,22,2,8,55,89
32,35,76,56,58,95,18,93
36,51,14,47,86,69,83,81
80,53,78,37,20,98,7,73
46,27,41,62,68,45,85,10
88,49,23,29,6,13,66,24
94,79,57,97,52,59,50,74
71,33,43,67,90,61,15,84
17,77,60,82,11,70,5,30
26,9,12,54,87,4,96,64
91,47,56,22,65,69,95,19
53,40,14,2,42,76,63,58
27,81,45,8,55,51,31,44
83,66,23,92,80,20,1,48
93,85,25,46,35,36,37,6
39,84,16,49,89,98,74,94
10,71,97,15,82,75,29,18
87,32,13,62,70,73,3,78
79,43,9,24,57,11,33,17
4,30,28,72,86,50,5,61
60,52,34,88,67,26,90,68
59,77,38,69,7,21,41,8
95,63,96,2,37,44,46,81
6,56,92,48,53,64,27,35
76,55,65,45,12,1,84,40
54,58,91,82,75,23,62,39
85,18,79,33,83,80,70,14
42,66,11,15,74,86,25,73
29,28,50,34,17,52,89,3
24,26,20,94,51,97,19,68
98,5,59,93,88,22,87,71
43,61,77,21,16,41,78,60
72,7,49,9,10,32,67,47
57,90,31,4,38,36,30,13
