22,8,25,24
32,4,31,2
35,26,13,17
23,34,12,7
9,14,18,3
27,15,29,11
1,21,10,19
6,16,20,30
28,5,33,34
12,32,26,8
2,15,3,24
13,21,25,27
11,6,14,16
31,35,20,5
17,1,33,18
29,4,9,28
30,19,22,7
23,11,10,13
5,15,12,21
20,1,2,34
27,18,26,6
9,8,35,7
22,32,4,14
33,3,24,30
25,28,16,31
17,29,23,19
26,10,2,6
13,20,12,9
7,33,15,35
18,14,25,30
21,22,1,23
24,34,19,4
17,28,8,11
27,10,5,31
3,29,16,32
9,25,1,15
21,24,26,13
2,30,28,12
33,31,8,34
7,4,20,17
29,5,6,22
19,32,18,11
14,23,35,27
16,3,10,12
13,30,4,15
6,1,28,24
34,17,32,25
5,23,18,2
14,33,29,20
27,26,16,9
10,31,35,22
3,7,11,21
19,2,6,8
24,20,18,23
17,12,27,28
33,9,32,10
26,31,15,11
8,13,22,16
4,35,3,25
30,29,34,21
7,14,1,5
19,26,28,33
15,6,23,32
4,18,35,12
11,22,34,9
10,25,30,7
2,8,21,14
31,13,29,1
24,16,17,5
20,27,19,3
12,25,6,33
34,18,15,10
11,26,4,1
16,35,21,2
30,23,31,9
32,24,7,27
3,20,22,17
28,19,14,13
8,29,5,26
11,2,25,33
1,35,30,27
7,18,31,22
34,6,13,3
24,12,14,29
21,28,32,20
5,16,15,19
23,10,8,4
9,6*,2*,17
