27,15,14,13,30,29,26,11
25,4,16,21,28,1,5,19
20,24,7,18,23,8,10,9
3,2,17,22,6,12,31,27
15,9,28,14,10,7,25,24
19,23,8,29,31,2,21,30
12,13,17,18,20,11,26,6
1,4,22,8,5,3,16,14
17,20,7,29,21,15,12,23
26,9,24,31,16,27,3,11
18,6,5,1,25,19,30,10
7,28,4,2,13,22,20,9
19,15,29,24,31,14,18,16
1,23,17,4,26,22,13,21
11,28,30,27,25,12,8,3
5,10,22,14,2,6,21,17
27,11,31,1,28,23,13,7
25,2,16,6,9,8,20,29
24,10,30,15,19,26,12,4
5,3,11,25,18,13,1,16
29,30,6,28,24,22,20,27
23,5,4,31,9,7,19,17
21,8,26,12,10,18,15,2
14,29,9,25,23,31,19,3
11,17,24,21,15,20,1,2
3,28,12,8,18,14,5,26
16,7,27,30,6,4,10,13
29,5,22,19,1,20,28,26
8,13,15,2,3,10,6,4
18,7,11,21,30,31,9,22
14,24,23,25,17,16,12,27
22,18,28,3,6,15,7,19
23,21,27,20,5,16,24,13
9,26,2,10,12,29,1,14
31,25,11,8,4,17,30,24
2,26,27,7,10,20,19,16
30,18,4,9,17,14,28,3
22,25,29,6,11,12,23,5
13,1,21,7,8,31,15,18
4,19,14,20,12,11,10,22
3,1,2,30,26,25,23,13
17,9,15,31,8,27,6,5
28,21,16,19,29,24,2,11
4,12,31,20,27,25,1,9
16,17,18,29,7,5,22,15
8,13,3,23,24,10,21,28
20,6,17,26,30,14,19,18
22,3,10,16,11,1,23,15
12,21,9,5,13,28,6,24
14,8,7,26,29,27,4,25
31,30,13,22,2,24,18,12
27,19,25,17,21,3,29,20
15,31,5,28,4,2,14,11
26,30,8,1,16,23,9,6
10,5,3,12,7,21,29,31
6,18,24,1,14,27,2,4
19,11,13,10,9,17,8,30
15,16,26,23,20,22,25,28
7,6,14,12,1,19,11,8
13,29,31,10,28,16,25,17
22,9,18,23,21,4,27,15
2,30,20,5,24,26,3,7
