3,5,13,10,6,7
11,9,8,1,4,12
6,2,9,13,7,4
10,5,8,2,3,12
1,7,2,11,12,10
13,9,1,5,4,3
11,6,5,8,2,1
11,10,3,9,12,13
4,7,12,6,8,5
2,3,9,13,6,8
13,10,4,7,1,11
1,3,2,12,4,6
7,5,10,8,9,11
6,10,1,3,8,7
4,11,13,12,2,5
3,9,7,2,11,4
1,12,6,10,13,9
8,13,2,5,1,7
5,11,6,9,4,10
12,8,11,3,13,6
7,12,3,9,1,5
4,8,3*,2,10,13*
