77,40,22,63,64,69,27,36
62,47,5,20,72,61,46,14
54,50,45,21,29,51,84,56
55,82,16,11,58,67,41,83
48,15,26,10,81,17,34,79
66,52,32,3,1,42,76,68
8,53,12,59,49,74,75,80
31,60,33,28,78,6,37,19
85,23,30,65,4,7,70,86
44,39,2,35,13,25,38,71
67,73,43,57,18,45,24,9
36,15,84,55,69,46,20,56
79,32,1,54,34,27,82,47
11,14,80,51,17,64,10,68
19,76,77,48,16,53,49,72
26,83,21,3,70,78,85,8
42,50,74,22,41,23,25,31
43,28,39,66,35,29,4,40
57,7,71,24,12,38,33,18
75,6,44,5,30,86,2,52
60,9,13,37,62,59,63,81
61,58,47,64,36,73,65,49
27,85,55,1,45,10,72,51
14,78,42,23,48,46,83,84
25,56,67,8,31,70,66,79
33,22,53,11,7,26,39,32
57,80,35,18,44,41,54,52
13,24,28,62,30,68,77,16
71,40,9,17,75,37,86,29
5,19,81,3,43,65,21,69
82,38,60,4,73,61,12,15
58,63,20,74,2,34,76,6
85,72,59,66,50,49,11,78
35,33,36,83,22,80,48,55
64,52,46,23,24,54,53,27
26,31,56,42,51,47,40,13
32,16,10,44,29,8,7,43
79,41,9,61,28,5,84,65
20,75,3,34,19,60,57,45
86,63,18,6,21,4,62,25
38,68,39,67,37,69,17,58
73,30,82,76,59,14,71,50
1,12,74,2,81,70,15,77
24,48,52,33,13,56,85,10
66,27,23,16,5,9,55,26
49,84,61,35,53,3,44,31
46,45,34,7,40,64,8,6
65,63,29,42,20,67,60,80
47,4,14,30,76,57,11,21
78,62,51,69,70,71,75,32
15,19,50,86,83,77,12,39
79,59,43,22,2,54,58,38
28,36,72,17,74,81,18,82
68,37,25,7,41,73,1,84
10,49,24,67,60,5,23,40
6,57,13,27,48,11,61,65
3,29,14,76,55,75,51,33
77,46,31,71,34,21,80,63
12,16,58,86,45,35,56,78
85,22,15,54,9,44,28,47
25,26,73,74,62,43,52,1
53,83,81,50,68,4,69,79
19,30,8,38,36,66,42,41
18,20,72,70,37,82,64,59
21,39,17,49,32,2,65,24
80,13,31,29,76,27,5,58
23,56,63,75,11,35,28,15
71,67,86,48,22,3,61,1
40,81,16,46,33,25,57,85
69,54,73,66,12,42,6,10
52,34,70,59,72,55,68,43
9,2,62,82,7,53,19,51
4,41,45,20,47,17,26,77
38,37,83,74,84,64,32,30
60,39,79,78,18,44,36,14
50,58,80,25,28,8,3,57
1,69,11,81,76,24,86,46
61,21,66,75,33,23,73,72
34,42,49,13,56,82,7,5
17,43,27,20,67,62,22,12
15,2,59,41,45,32,48,40
39,51,63,37,83,79,52,16
47,65,60,71,8,74,54,68
35,10,9,70,30,6,50,36
53,18,29,77,38,84,31,85
14,55,19,64,26,44,78,4
27,86,81,80,7,66,22,49
56,72,41,34,69,3,2,67
23,12,32,28,39,20,48,73
5,11,68,52,8,33,45,15
6,51,35,25,59,36,47,24
82,85,79,29,74,57,30,62
75,58,18,60,46,1,50,26
4,71,42,64,16,31,21,9
84,10,40,19,63,70,76,38
55,78,83,54,17,61,13,53
44,43,37,33,65,14,77,27
51,8,34,5,81,22,35,73
41,29,68,57,49,59,6,23
80,30,26,45,82,25,69,72
71,79,36,21,52,20,15,7
3,50,47,85,63,24,64,12
54,48,62,75,58,31,55,39
10,76,78,61,42,77,37,2
43,84,16,70,11,17,66,60
46,13,67,44,74,32,4,19
86,1,65,56,14,28,38,53
40,18,34*,49*,9,83,20*,68*
