14,7,3,38
16,61,11,39
50,23,6,1
49,46,33,4
22,9,30,42
60,51,37,29
41,52,15,10
35,13,8,21
24,19,44,40
36,28,18,53
47,31,57,54
5,43,32,20
48,2,59,27
58,12,56,34
55,45,26,25
22,17,60,16
4,23,15,7
13,3,1,42
30,46,41,40
39,53,52,51
29,6,24,47
43,21,37,54
36,35,14,48
56,31,44,59
34,26,19,5
9,55,33,12
18,8,2,32
28,38,57,45
20,11,58,10
50,61,27,25
49,30,17,47
40,1,51,16
6,15,42,53
14,52,44,43
21,19,56,48
13,7,29,9
39,5,31,37
55,60,46,32
20,36,12,45
10,27,24,57
2,3,22,23
50,8,41,4
49,34,25,35
18,38,17,11
58,61,59,54
28,33,26,40
5,48,47,51
1,15,43,29
32,56,42,7
14,10,9,46
3,37,16,45
27,8,39,22
4,52,34,6
23,13,49,55
25,30,38,36
58,24,31,18
53,44,61,41
11,2,21,33
54,35,19,20
60,12,26,57
17,59,28,50
16,5,27,15
37,56,14,40
45,47,13,52
34,43,38,22
18,48,7,55
6,25,41,58
24,39,9,1
10,33,3,54
19,30,23,29
2,57,61,36
20,21,4,60
50,51,42,46
8,12,31,28
17,26,35,32
59,49,53,11
44,34,27,13
39,25,18,43
48,45,33,1
54,55,24,5
23,61,10,56
58,14,60,2
40,57,7,20
42,38,29,41
35,30,37,50
6,16,21,28
22,46,53,19
8,59,52,36
11,44,15,9
12,4,51,17
26,3,31,49
33,32,47,58
54,23,45,60
57,29,5,25
61,42,48,20
7,39,30,2
27,1,55,56
43,16,59,13
52,40,22,11
17,6,9,19
51,41,49,28
4,47,35,3
34,24,21,36
38,26,50,15
46,44,12,18
53,37,10,8
31,14,32,27
54,56,30,13
60,61,43,33
57,42,16,52
28,9,25,23
29,4,40,2
41,22,59,24
3,17,48,34
15,21,12,49
19,37,7,58
38,53,55,31
32,44,45,50
51,18,35,10
1,14,5,8
20,47,46,39
36,11,6,26
56,57,9,4
52,48,28,60
12,3,61,24
43,42,23,17
25,53,2,16
54,32,40,49
15,31,51,19
37,59,1,18
8,33,30,20
36,22,55,44
47,34,11,50
5,7,10,6
21,27,46,38
45,35,39,58
26,41,13,14
29,54,48,12
2,24,56,28
40,9,61,18
25,51,20,59
4,30,53,43
36,15,33,17
1,10,47,22
44,49,8,6
11,55,42,37
19,50,57,14
32,39,34,29
45,27,7,41
13,60,38,5
52,58,3,21
16,31,46,35
20*,26,23,59*
