17,15,13,18,16,6,8,3
1,7,14,2,20,12,5,19
21,11,4,8,18,10,9,13
1,17,19,9,10,16,12,6
14,21,5,20,3,15,2,11
4,15,13,17,18,7,20,6
4,1,11,3,5,9,14,16
19,2,8,12,10,21,7,13
20,1,16,15,14,21,8,9
2,10,12,18,17,5,6,11
3,19,17,8,16,4,1,7
7,5,18,14,6,13,21,2
15,20,3,10,11,12,4,19
9,20,16,4,12,2,13,14
5,11,9,7,17,8,18,1
21,17,3,6,19,15,10,14
13,1,16,20,11,10,2,21
19,4,18,5,3,8,15,12
6,10,7,1,9,20,15,4
9,13,21,12,7,17,3,5
2,6,14,19,8,18,11,16
2,13,6,18,4,3,1,21
17,9,14,20,8,5,19,10
15,16,11,10,12,7,21,6
14,16,12,3,7,18,8,9
2,11,20,1,13,19,4,17
16,2,9,5,15,18,10,4
7,6,19,15,13,14,3,11
21,8,5,15,1,12,20,17
5,2,4,21,6,9,19,11
12,18,17,16,20,14,13,7
10,3,2,7,1,8,15,9
18,21,6,12,8,4,1,14
11,3,10,17,13,19,20,16
4,6,16,8,20,7,2,5
10,5,1,13,18,14,15,19
21,3,9,18,12,11,17,20
8,19,11,13,5,12,6,1
14,17,21,10,3,4,7,2
15,9,7,4,19,16,18,21
11,14,12,15,9,1,17,2
6,20,10,8,16,13,5,3
