33,59,39,61,40,45
38,3,51,29,4,1
54,16,9,2,19,63
32,28,5,22,53,35
42,14,43,47,34,6
60,18,25,52,7,21
37,20,23,11,50,17
44,55,30,36,58,24
13,56,46,27,8,12
49,41,15,48,57,10
26,62,2,33,31,61
6,63,54,38,32,59
42,47,52,3,21,16
51,60,4,39,5,34
18,45,37,29,30,28
11,8,13,25,55,50
56,17,57,48,58,14
1,12,40,22,31,10
46,26,7,23,44,24
35,41,20,27,19,49
15,62,36,43,9,53
61,3,63,45,60,28
30,13,54,21,5,47
51,58,56,32,2,37
12,38,55,50,33,40
25,34,48,39,1,24
31,16,20,29,57,6
22,17,46,19,15,7
59,27,53,4,9,44
43,49,8,26,18,42
36,10,14,11,62,35
52,23,32,41,40,13
21,38,34,61,2,5
6,50,31,28,48,51
25,20,30,63,33,55
44,15,3,56,54,39
57,1,27,24,43,18
9,10,19,8,7,47
42,23,29,14,22,4
17,52,16,12,59,62
26,41,58,45,35,46
53,36,49,60,11,37
38,13,61,30,48,3
50,21,57,44,6,39
55,32,31,27,34,43
33,56,18,10,23,54
24,28,9,17,20,4
63,29,8,58,12,15
47,49,51,52,45,53
59,35,2,60,46,42
7,25,41,16,14,40
5,36,11,1,26,19
37,22,27,62,54,48
39,31,18,20,13,9
43,17,29,50,10,63
4,45,55,6,32,56
8,35,44,30,52,2
14,24,53,41,12,21
60,1,15,23,16,61
19,25,28,59,51,26
58,47,37,38,7,22
40,57,11,5,42,62
49,3,34,36,46,33
39,9,35,50,29,56
48,17,41,8,55,21
10,6,1,13,53,2
14,30,31,19,52,60
37,12,7,4,61,43
45,42,20,15,54,38
28,11,33,16,44,58
62,47,32,46,24,25
18,63,22,51,36,57
5,59,49,3,27,23
34,40,17,56,26,30
1,35,52,9,7,55
61,6,60,41,8,54
53,33,58,13,42,50
14,46,28,43,39,38
32,48,44,18,16,29
11,24,59,51,22,15
12,57,45,34,19,23
62,21,4,26,49,63
40,2,47,20,27,36
3,10,5,31,37,25
7,56,1,28,41,42
53,39,16,17,38,8
22,43,60,33,44,13
9,51,6,23,30,12
19,61,50,49,24,32
27,52,48,63,11,45
54,4,31,35,25,36
21,58,10,34,59,20
55,3,47,57,18,62
40,37,26,2,15,14
29,5,33,46,6,41
7,39,30,32,53,12
16,13,22,49,9,45
44,61,42,25,51,17
24,63,38,31,56,11
35,28,23,47,36,48
2,50,18,15,4,59
21,43,19,58,40,3
57,34,46,54,37,52
10,29,26,55,60,27
62,14,8,20,5,1
