60,40,90,39,32,7,1,44
47,17,61,83,79,10,88,3
2,65,56,38,72,5,29,55
57,77,91,54,78,63,75,49
15,69,48,46,51,11,58,28
34,76,81,70,8,30,33,68
64,24,31,59,16,4,9,84
87,86,26,74,25,20,67,43
13,41,12,21,36,85,37,66
52,89,18,73,53,82,22,23
19,71,62,80,14,27,50,6
45,65,55,35,42,32,91,10
69,29,57,68,30,61,72,44
31,17,1,3,5,33,81,63
49,51,2,40,84,83,34,86
47,4,39,85,77,74,43,76
79,20,38,37,7,22,25,73
90,18,16,19,12,89,15,56
80,58,66,45,9,71,11,52
50,59,8,88,48,53,41,27
62,67,87,24,42,82,70,28
21,6,23,36,26,78,46,64
60,14,35,43,54,13,75,34
2,68,17,7,22,91,74,4
81,79,57,73,12,16,40,29
83,25,52,58,71,77,90,65
63,86,85,44,32,27,11,18
67,48,45,89,37,84,55,69
46,23,59,62,24,61,10,8
75,14,88,42,66,50,20,64
3,78,15,51,38,26,76,31
82,33,13,1,28,35,80,72
5,36,87,41,6,9,39,54
49,19,21,56,70,30,60,47
45,34,43,53,40,17,25,89
62,85,61,74,90,55,48,81
8,75,58,32,24,79,52,2
63,23,38,77,15,57,66,14
33,16,44,11,88,20,4,78
86,10,5,39,68,37,28,26
60,73,29,91,41,70,71,51
65,46,50,83,84,54,82,30
12,72,42,1,27,64,49,76
36,31,22,18,35,69,19,47
6,80,7,87,59,3,53,21
61,67,75,9,13,56,32,4
57,90,24,34,63,39,37,11
41,8,78,38,74,40,28,71
26,25,60,54,48,66,82,29
68,64,81,52,55,43,46,49
17,12,23,19,20,62,84,72
59,5,80,47,44,83,42,15
87,21,27,79,56,33,77,45
35,36,89,13,3,2,86,50
91,58,18,30,1,6,73,10
53,14,9,70,69,22,76,16
67,88,31,65,7,51,85,57
71,63,84,46,75,37,72,43
26,47,34,11,19,59,32,55
78,60,82,24,45,5,20,12
27,8,29,13,17,15,21,90
23,30,40,81,4,35,58,87
56,53,44,91,83,62,3,36
51,52,6,33,61,16,50,25
9,77,2,48,38,42,68,67
74,39,69,66,73,80,65,64
28,76,54,7,89,88,85,22
41,31,10,14,1,79,86,49
70,13,20,59,18,45,46,57
35,26,83,5,62,58,63,21
90,37,47,29,87,50,78,23
43,27,36,17,30,38,16,24
55,15,33,2,82,73,39,71
77,32,40,22,6,48,64,12
49,44,65,4,89,28,8,79
25,91,51,84,85,81,14,80
3,18,76,67,66,52,41,60
86,42,7,9,54,19,1,61
10,72,53,74,31,11,70,75
34,68,71,78,69,23,88,56
16,82,63,20,48,21,47,40
50,38,49,17,59,39,26,58
5,44,79,22,91,87,55,13
73,28,90,32,80,76,84,36
29,43,18,42,14,7,3,8
11,41,30,15,25,75,64,62
56,70,72,52,37,54,51,35
61,46,53,31,34,2,67,12
4,1,68,66,19,45,83,85
65,24,69,86,81,88,6,77
10,9,89,57,33,74,27,60
21,55,28,20,43,90,59,91
39,8,42,84,11,13,22,78
30,49,5,48,23,7,71,18
79,80,12,61,70,63,35,67
58,54,64,53,68,45,47,31
72,19,2,26,44,81,24,41
85,15,77,16,10,50,34,60
40,3,73,75,65,9,27,25
33,46,87,32,14,38,83,69
76,4,17,82,86,57,56,6
52,1,62,37,74,29,36,88
51,66,13,63,89,53,30,55
39,70,44,80,23,31,43,48
20,11,7,90,77,35,68,41
28,25,19,3,64,2,16,8
24,71,21,26,18,87,65,61
76,85,73,50,46,56,17,5
88,40,57,33,58,60,36,42
38,10,4,59,52,12,54,69
22,75,51,86,29,49,45,62
66,84,79,6,15,34,74,1
37,81,91,27,32,47,9,82
78,83,89,39*,67,72,14,64*
