10,38,47,44,48,7
2,33,16,25,39,5
15,35,28,24,31,13
18,27,17,46,43,36
30,41,53,22,54,23
6,1,3,55,49,12
9,50,40,32,14,26
29,4,19,21,11,56
45,51,34,20,52,42
37,57,7,17,8,35
10,23,43,33,24,47
39,16,41,1,48,18
14,40,25,49,38,30
26,2,21,54,12,56
52,13,45,27,9,53
55,20,8,11,32,4
42,15,51,3,57,36
50,22,44,28,29,46
6,37,5,19,34,31
35,48,56,40,1,30
52,33,14,54,7,24
9,32,49,16,10,53
47,12,15,39,8,42
44,36,13,20,25,41
4,31,5,50,51,57
37,19,18,55,22,2
28,45,38,43,17,29
34,26,46,11,23,3
27,6,7,42,40,21
49,41,47,15,30,52
57,4,12,48,54,32
31,50,20,2,19,9
55,39,10,17,13,38
1,25,24,22,46,51
34,27,21,28,8,18
36,45,11,6,23,14
53,3,44,33,56,37
29,5,26,43,35,16
7,9,4,39,30,2
57,49,20,46,55,41
25,47,54,50,34,28
51,17,40,23,21,19
11,38,31,53,12,24
3,56,8,36,18,35
22,15,43,52,6,16
48,29,33,13,27,26
37,10,42,14,5,1
44,45,23,21,32,55
54,46,49,31,51,39
20,53,17,40,18,47
16,22,34,56,57,38
8,9,48,25,6,29
14,28,12,19,41,33
3,7,13,5,45,50
10,27,1,15,26,4
42,35,11,2,43,44
24,32,52,30,37,36
46,20,39,21,53,6
56,14,22,12,17,25
50,13,48,23,18,49
5,16,55,27,15,54
1,43,19,9,34,44
33,30,10,45,42,57
41,37,28,51,7,11
38,36,32,26,47,31
29,24,8,2,3,40
35,52,25,4,14,20
43,21,54,13,49,1
9,46,23,56,5,15
19,11,22,7,10,45
16,42,48,28,31,17
41,2,27,32,47,3
40,26,57,52,44,39
51,33,18,35,38,6
12,29,36,34,4,37
30,24,55,8,53,50
7,43,31,20,56,10
21,3,15,32,25,22
57,52,2,23,28,1
49,39,11,14,35,27
47,13,37,16,40,46
29,55,50,36,42,33
12,8,30,5,44,51
6,17,9,38,4,41
18,54,26,19,24,45
53,34,15,48,2,14
39,23,27,22,20,37
31,1,57,47,11,29
12,21,35,10,50,52
49,36,40,5,28,9
4,44,6,24,16,3
17,30,32,13,33,34
41,51,56,45,55,43
18,25,53,26,7,42
8,19,54,38,48,46
