71,2,84,23,57,6
7,8,16,89,61,14
44,42,68,59,19,85
92,3,48,87,40,15
80,18,26,25,79,60
70,72,29,41,76,75
37,77,1,13,83,22
93,86,47,39,62,50
82,52,53,12,20,5
46,33,17,35,69,28
11,4,31,66,63,10
43,38,49,21,94,88
56,67,78,55,91,90
32,58,51,81,45,73
36,34,30,27,74,24
40,64,54,9,72,65
41,70,71,85,92,83
26,13,6,47,89,68
14,12,48,84,93,77
33,75,37,53,7,2
29,25,61,5,19,11
15,28,49,22,44,10
1,60,21,62,46,16
86,57,3,73,55,94
91,59,27,52,38,35
39,36,9,58,43,78
66,23,79,30,17,56
63,67,69,8,88,32
4,74,87,45,82,65
76,50,20,31,54,24
80,34,90,51,64,81
42,71,40,61,18,12
11,22,7,19,84,47
83,68,62,57,48,29
72,37,85,52,5,93
6,46,53,55,14,27
28,13,36,70,16,3
59,26,33,49,23,32
60,9,4,35,8,1
63,45,92,54,25,30
50,58,87,88,90,44
43,69,34,2,56,41
10,75,86,24,42,80
74,17,18,73,20,78
94,77,66,89,65,76
64,67,38,31,82,81
21,79,15,91,51,39
5,14,84,28,26,62
83,23,40,19,7,55
46,93,71,29,22,36
61,70,63,58,27,52
30,88,59,53,3,1
42,4,25,48,72,69
50,12,11,16,35,85
90,9,10,68,41,17
89,87,38,92,74,60
8,73,2,15,64,76
20,94,75,79,34,13
65,18,31,39,44,37
56,47,45,67,49,80
77,43,91,54,81,33
78,21,32,82,6,86
66,51,26,57,24,46
1,28,59,40,61,72
48,5,68,50,22,27
62,85,29,58,92,7
38,10,3,16,53,23
30,20,93,69,15,90
17,94,8,87,11,39
64,42,74,49,56,70
19,76,77,60,52,43
91,73,63,6,75,71
14,57,88,78,33,45
41,47,82,54,66,37
80,32,65,24,13,35
81,84,79,44,55,31
36,89,67,86,21,4
12,51,25,83,2,9
34,53,38,28,93,18
56,27,92,39,1,20
10,58,64,5,46,76
22,85,6,60,90,3
69,59,57,74,16,19
82,70,66,62,8,33
23,42,63,78,37,87
61,55,41,32,50,77
49,24,73,43,79,89
14,83,35,81,67,21
26,65,34,9,91,11
94,54,44,2,80,48
45,7,86,52,12,13
4,51,30,40,29,18
68,84,25,75,88,15
71,72,36,47,31,17
69,87,92,10,78,53
37,62,6,20,59,64
57,89,58,79,27,8
66,21,55,42,5,60
33,61,19,67,73,9
16,41,43,93,44,82
70,45,23,46,34,39
18,11,54,3,81,22
76,91,85,80,30,84
15,4,52,47,83,74
7,71,51,26,38,72
88,12,86,28,29,65
94,36,25,56,32,35
2,40,24,31,77,68
14,1,50,63,17,75
90,13,53,48,66,49
60,39,61,33,69,64
93,54,23,21,8,89
20,81,43,87,85,70
76,92,34,67,6,42
18,45,79,7,59,41
38,55,58,72,80,15
37,35,9,88,29,10
77,22,56,51,86,44
91,5,16,2,63,47
24,3,17,4,84,83
73,48,52,1,31,26
49,25,14,65,27,71
75,28,40,90,57,32
13,19,78,62,30,12
82,74,46,68,11,94
36,7,81,50,15,66
55,69,76,89,37,45
51,10,93,6,61,54
44,80,63,33,29,20
17,60,88,92,86,5
8,24,56,85,48,38
47,9,21,59,3,77
84,53,73,90,65,70
35,39,22,30,26,42
12,49,57,34,4,91
75,18,83,58,36,82
79,28,19,1,87,2
31,50,74,13,25,46
40,41,52,94,14,23
27,32,72,11,62,43
16,78,64,71,68,67
17,44,20,45,21,61
6,81,47,29,24,69
10,65,60,48,30,7
77,39,57,38,63,90
59,54,5,73,36,12
3,33,89,51,75,42
15,82,1,26,70,50
86,49,91,41,83,8
72,2,19,18,46,66
32,11,79,64,53,4
87,56,13,9,76,14
35,68,92,55,93,34
67,37,74,84,43,40
22,78,94,25,16,58
52,80,62,88,71,28
27,31,75,23,85,51
65,48,59,57,17,81
5,6,69,54,1,49
83,19,39,20,10,89
45,90,42,36,2,11
70,47,44,32,60,12
38,68,61,79,14,4
3,35,72,63,56,82
18,50,21,92,9,84
24,41,62,25,87,67
7,26,27,64,94,93
29,52,55,22,16,33
74,66,28,23,58,91
77,30,46,37,71,8
85,88,13,34,40,73
43,15,31,53,86,80
76,47,48,78,79,51
72,20,54,68,60,57
4,35,5,19,6,70
81,92,2,61,49,36
12,64,24,21,63,41
42,1,29,84,32,94
65,23,50,69,62,45
93,39,67,75,66,59
85,82,7,25,77,28
46,89,80,9,52,87
27,90,16,86,76,18
44,73,83,11,38,30
34,31,37,3,78,14
53,40,88,17,91,22
13,15,58,71,33,56
8,10,55,74,43,26
