12,11,4,10,6,7
5,1,9,8,13,3
2,9,12,14,3,6
8,7,11,5,10,13
4,1,7,2,14,5
6,14,1,11,8,3
12,4,10,9,2,13
5,4,14,10,2,8
13,11,6,12,1,9
3,11,2,7,8,12
3,10,5,6,13,14
7,9,3,2,1,4
13,7,1,4,12,14
9,6,5,10,11,8
2,3,12,1,10,11
6,9,8,4,13,7
13,12,14,8,5,2
9,10,4,1,14,11
7,6,2,3,5,10
11,3,13,7,14,9
4,8,5,1,12,6
11,4,9,12,5,3
10,2,7,8,13,1
6,2,8,14,9,11
1,3,10,13,6,4
14,12,1,5,7,6
14,8,10,9,7,12
11,5,13,3,4,2
