5,9,19,15,17,10
6,4,12,11,18,2
14,7,16,8,1,3
13,15,6,2,4,10
16,1,14,8,17,12
9,13,7,19,11,3
4,8,18,5,16,15
9,12,11,1,7,6
17,14,18,3,10,13
2,5,8,19,6,7
9,4,1,13,17,18
11,3,15,12,16,2
10,19,1,5,14,4
6,8,17,15,18,9
13,5,10,12,7,11
3,2,14,16,19,17
10,11,5,18,12,1
16,6,3,4,13,19
7,2,15,9,8,14
3,17,4,11,6,5
10,14,12,18,16,9
8,19,15,1,2,13
4,11,16,7,9,10
6,14,2,13,1,5
18,3,7,15,12,19
8,10,16,17,9,6
2,15,19,14,11,13
5,3,12,4,7,8
17,1,11,6,10,18
12,13,8,3,2,9
7,5,17,14,15,4
19,18,9*,1,16,6*
