39,6,12,37,26,16,47,1
45,10,41,19,13,30,24,31
14,17,32,27,8,33,21,46
28,4,2,7,48,15,38,11
44,5,29,42,34,43,40,36
23,3,9,22,18,35,20,25
17,6,21,41,1,33,12,19
13,26,11,32,24,38,28,14
46,47,34,5,37,44,45,40
43,31,16,7,27,10,35,4
30,23,8,29,25,42,2,3
48,39,18,36,15,22,9,20
19,46,6,38,41,26,5,28
21,14,40,13,11,43,35,31
10,17,25,23,34,37,3,16
20,29,39,2,27,47,15,18
44,30,36,33,48,4,24,12
1,45,22,8,42,32,7,9
16,11,3,14,5,31,25,19
28,21,23,35,39,13,38,43
27,24,20,34,15,4,6,44
10,18,7,33,12,8,17,47
46,42,36,45,32,2,41,48
40,29,26,22,37,1,9,30
19,34,13,35,38,20,5,21
6,28,16,44,14,7,8,25
3,39,47,24,43,41,46,48
15,45,31,2,33,37,22,27
12,40,10,42,11,9,1,29
30,18,26,17,36,23,4,32
38,34,25,21,6,7,47,20
33,16,2,15,44,3,41,13
22,19,48,28,29,12,14,45
4,18,43,8,26,10,46,37
31,32,1,23,35,36,24,9
5,40,11,17,39,27,42,30
16,25,13,12,45,48,20,33
4,47,38,44,22,41,18,14
37,19,7,23,29,28,10,32
21,43,1,24,2,5,30,36
6,9,27,40,3,31,17,46
35,15,39,26,42,11,34,8
14,48,37,47,16,45,23,18
7,22,30,38,29,13,33,4
32,5,3,43,20,36,10,6
46,25,39,9,19,21,11,27
17,1,42,35,2,24,44,26
12,34,15,41,40,8,28,31
5,13,45,7,18,3,29,6
4,20,37,11,47,30,32,21
43,44,14,10,17,2,19,39
9,28,33,34,42,24,23,15
38,27,8,41,25,48,40,1
31,36,12,26,22,46,35,16
30,6,43,45,7,11,44,39
9,14,4,5,28,17,13,15
8,20,19,3,1,2,18,34
24,25,32,37,41,35,33,40
36,38,29,16,23,12,27,46
26,21,48,42,47,22,31,10
