12,29,8,17,35,34
33,6,37,9,27,32
3,31,42,16,18,30
7,41,26,10,39,11
15,20,23,40,14,25
36,28,4,13,1,5
22,38,2,24,21,19
12,32,30,6,8,9
11,29,17,27,16,31
35,10,14,37,15,18
40,13,23,5,7,3
25,21,36,33,22,41
20,26,34,38,1,42
4,2,19,39,24,28
18,11,9,15,32,17
8,31,30,37,40,27
22,14,7,5,33,12
1,29,6,41,3,21
38,39,25,28,42,2
19,20,16,4,13,35
26,24,10,34,36,23
40,7,9,14,8,18
22,5,27,32,41,1
42,30,39,29,28,15
3,4,33,35,19,11
6,13,21,23,31,38
24,2,37,16,26,36
34,10,12,25,17,20
41,30,28,42,7,32
27,8,33,19,3,15
11,23,22,29,35,18
14,5,36,26,38,6
24,16,1,25,12,31
17,9,13,2,40,10
34,37,21,39,4,20
32,19,33,30,23,29
15,35,7,36,41,38
26,12,22,28,6,31
10,25,13,27,24,14
18,42,34,9,21,5
8,20,40,4,11,16
2,3,1,37,39,17
7,19,12,31,15,26
32,38,28,10,27,23
5,24,35,21,14,30
4,41,29,25,6,18
8,1,39,33,11,13
17,16,40,42,37,22
9,34,3,20,36,2
21,28,35,7,30,27
29,31,32,26,14,4
1,18,10,8,25,19
16,37,5,38,33,15
13,3,39,22,34,24
23,17,2,9,20,41
36,11,40,42,6,12
28,25,26,35,32,8
14,15,16,21,7,1
38,4,10,30,22,3
31,5,20,2,9,29
33,40,24,11,34,41
19,27,6,17,42,36
23,18,39,13,12,37
21,26,32,3,28,16
30,9,35,1,22,25
31,2,11,5,10,8
6,17,24,20,33,7
39,36,29,18,40,38
41,37,14,13,34,19
15,27,42,12,23,4
