85,51,38,11,27,40
44,78,56,81,20,66
23,4,2,39,49,22
46,67,28,74,59,8
80,14,48,12,42,26
18,71,61,25,1,31
88,58,19,77,86,47
45,52,79,72,21,30
24,6,68,7,17,62
82,29,70,83,53,41
10,3,16,54,64,84
76,36,55,43,60,65
50,73,34,63,69,33
35,75,57,87,5,15
9,11,37,32,13,44
81,39,27,22,67,59
85,1,58,66,49,12
56,25,26,74,77,21
19,28,48,51,7,4
17,30,47,40,71,82
83,79,42,3,62,88
16,38,46,60,41,45
72,78,86,80,2,10
43,73,61,24,75,29
8,5,64,50,6,36
57,54,53,69,13,55
34,87,76,68,70,18
31,15,20,63,9,52
84,23,35,14,65,37
33,19,51,32,56,1
42,82,47,67,4,25
83,88,49,28,45,27
81,7,16,11,86,74
29,72,59,3,26,17
50,75,38,44,66,2
64,40,41,73,58,57
76,71,24,34,39,5
62,30,77,36,9,48
43,21,6,20,35,14
60,18,85,15,84,79
52,61,32,69,80,23
68,55,22,46,37,78
13,53,31,10,33,87
65,54,70,8,63,12
45,50,88,1,81,51
66,86,41,28,72,42
5,76,11,27,3,82
71,29,44,58,36,4
64,24,2,19,26,67
57,49,74,18,38,6
47,69,14,56,60,9
21,20,62,55,84,34
87,61,48,39,83,85
35,12,37,73,25,10
46,77,54,75,80,15
65,52,68,59,33,40
53,78,17,16,32,63
8,7,31,30,22,23
70,79,5,13,43,45
58,42,44,74,27,24
18,14,3,69,19,36
28,81,29,9,55,2
62,61,50,82,60,87
73,12,6,67,83,71
41,48,47,11,35,49
25,88,33,80,85,20
1,26,78,54,4,76
86,34,52,53,22,65
59,56,31,13,16,75
15,17,57,23,51,70
38,43,64,32,77,72
63,46,7,37,79,40
8,10,39,68,66,21
84,73,87,30,44,28
27,12,5,62,2,69
71,45,9,35,3,80
48,6,82,18,55,78
4,74,60,24,33,52
54,56,67,85,31,86
41,14,17,61,88,13
20,70,19,22,50,72
7,1,64,29,65,63
36,21,49,51,16,68
23,11,77,79,53,66
40,32,83,75,84,8
42,38,30,59,37,76
57,26,10,81,47,46
25,34,58,39,15,43
55,87,4,73,5,56
6,86,60,3,48,44
78,71,27,70,41,33
82,28,22,13,85,64
36,17,80,1,74,67
65,69,11,31,88,21
72,24,54,23,18,40
66,51,63,59,35,83
20,32,75,12,47,79
15,68,81,42,43,53
58,9,84,26,38,61
30,46,50,29,39,14
49,34,45,7,77,10
62,25,8,76,19,52
16,2,85,37,57,71
44,74,55,88,64,70
86,21,73,17,27,23
56,63,80,11,6,28
79,36,22,54,83,87
53,47,59,48,5,43
60,69,75,58,68,26
67,40,13,78,15,50
30,20,65,49,10,24
51,25,12,72,46,9
77,16,1,2,8,42
31,76,84,45,66,29
41,81,32,4,62,18
39,57,3,14,33,7
61,82,35,38,34,19
37,17,43,52,28,54
48,68,88,71,23,56
40,74,80,5,22,60
26,85,53,36,20,73
9,59,25,55,50,79
6,87,65,47,58,16
84,24,66,46,70,69
75,42,18,78,64,11
2,15,32,21,76,7
19,44,82,12,57,45
51,37,77,41,31,39
52,14,83,34,10,1
27,13,72,4,30,61
33,67,86,29,35,62
3,63,81,49,8,38
79,65,58,50,48,56
43,23,74,85,84,71
22,18,66,9,16,73
70,40,36,2,11,25
60,28,24,21,78,57
42,45,39,6,54,32
1,59,69,87,41,20
47,7,13,27,52,51
33,44,35,17,76,46
5,80,83,19,31,81
77,63,67,61,68,3
64,55,15,86,12,30
26,4,37,88,8,34
14,72,49,75,82,53
10,62,23*,38,29,56*
