31,24,25,30,45,18
26,27,16,1,32,44
10,46,35,17,8,19
7,37,28,13,4,9
39,2,41,15,23,38
20,34,12,21,22,5
43,3,40,36,42,29
24,11,33,10,14,6
13,17,35,26,37,45
8,31,27,16,38,41
9,18,44,46,22,23
1,5,4,21,40,29
2,6,12,7,25,3
39,34,14,30,19,32
15,43,11,33,20,28
42,37,27,10,18,36
13,38,21,5,9,17
31,26,23,12,29,8
35,34,45,4,16,3
2,43,28,32,46,40
36,19,15,30,33,25
42,41,22,11,6,1
44,24,14,20,39,7
10,3,9,8,38,4
46,28,17,45,5,31
16,33,19,21,36,2
6,32,26,15,42,30
37,39,43,34,11,22
27,18,13,12,40,14
7,23,44,20,1,25
29,35,38,24,41,28
17,31,15,6,42,4
26,22,8,34,33,2
40,19,11,16,9,45
3,14,30,23,5,27
21,1,10,35,39,18
25,29,32,37,20,46
12,13,44,43,36,24
7,40,34,41,31,33
5,2,19,27,45,6
9,42,39,35,14,16
18,15,20,17,4,29
8,46,1,24,12,37
41,25,23,43,10,13
22,30,7,28,21,3
38,11,32,36,44,26
33,29,6,9,27,35
1,16,37,5,12,15
40,23,24,42,17,34
4,7,41,22,45,19
14,36,20,28,10,26
30,21,8,38,44,43
2,31,46,11,13,39
25,18,40,3,32,35
22,15,9,27,34,24
28,45,36,23,1,12
38,26,17,19,43,7
29,10,37,44,2,30
46,4,18,14,41,11
20,16,21,6,3,13
33,8,42,5,25,39
32,23,36,22,35,31
12,30,9,40,2,10
11,7,46,29,15,27
19,6,34,18,28,1
16,24,5,4,26,43
31,14,38,37,25,21
41,17,3,44,33,39
45,13,42,32,8,20
36,30,1,34,9,46
43,35,5,18,7,2
24,21,26,23,11,37
25,28,4,39,27,17
3,29,22,19,13,31
45,44,8,14,15,33
38,20,10,6,40,16
21*,12,41,5*,32,42
