13,2,29,40,6,24,12,30
35,23,17,10,38,33,21,27
15,4,3,37,41,9,5,28
26,7,8,11,16,1,19,18
20,25,14,39,34,36,31,22
23,28,24,41,32,2,10,15
37,6,40,11,8,35,3,19
16,25,34,13,30,26,12,33
9,36,38,29,27,39,22,1
5,20,4,32,17,31,18,7
15,19,41,14,21,13,26,35
8,24,27,40,39,36,28,30
22,38,12,10,3,18,11,5
29,21,25,17,20,32,1,31
14,34,9,6,4,16,23,2
33,7,8,5,30,37,39,35
36,3,27,1,17,41,26,22
11,4,13,31,6,32,21,16
19,9,2,33,18,20,37,24
12,14,28,7,23,15,38,25
10,39,29,26,34,40,32,41
18,33,22,6,9,13,37,17
23,27,19,5,8,4,25,12
30,34,15,21,7,40,35,38
16,31,28,3,2,11,20,29
24,14,1,13,25,10,36,19
6,30,7,41,22,12,23,9
37,27,17,8,29,31,18,15
2,40,39,3,35,16,14,36
11,38,32,24,33,5,1,34
7,20,21,10,28,26,4,27
18,41,2,25,40,30,9,23
12,29,16,37,14,17,5,32
13,22,19,28,34,8,20,38
1,11,10,4,39,15,6,35
36,24,33,21,3,26,31,9
27,29,30,2,19,37,38,34
25,7,22,32,40,14,18,4
5,16,15,26,36,23,13,8
41,35,31,20,24,6,10,3
33,28,17,1,39,21,11,12
26,18,32,23,22,19,29,4
31,10,30,14,24,9,7,15
27,35,34,11,20,12,33,13
38,17,39,16,28,25,6,8
21,5,37,2,40,1,41,36
4,23,24,34,13,3,7,27
32,8,35,9,17,22,30,20
15,12,36,18,11,41,16,37
19,21,40,28,3,29,33,25
31,5,6,39,2,38,14,26
1,23*,22*,35*,10,27*,16*,8*
