2,7,3,4
1,6,8,5
8,6,5,2
3,1,7,4
1,3,8,7
5,4,2,6
3,6,2,1
4,8,5,7
7,8,1,2
6,5,4,3
1,5,3,2
7,4,6,8
4,2,8,1
7,3,6,5
1,7,4,6
8,2,5,3
2,5,7,1
3,8,6,4
4,1,5,3
2,8,6,7
