21,26,32,41,10,34
29,1,30,39,19,22
17,7,40,31,20,23
18,33,2,6,12,15
27,3,8,25,11,36
14,13,35,16,37,38
5,28,9,4,24,22
12,23,39,26,18,15
6,25,2,1,34,8
37,14,36,35,31,11
9,41,19,3,33,28
38,27,7,32,40,29
30,10,20,24,16,13
21,14,4,6,17,5
12,1,41,36,9,23
31,25,7,26,3,38
19,32,15,24,37,40
22,16,27,33,39,21
35,17,34,30,28,8
13,2,20,29,18,11
40,5,4,1,26,10
37,19,25,41,27,39
3,31,24,21,23,16
18,30,32,14,11,28
15,2,5,36,13,17
22,6,7,20,35,12
29,8,38,9,4,10
34,39,11,33,40,31
19,21,24,18,27,25
14,3,32,28,17,1
35,6,23,10,29,13
38,20,5,34,15,9
16,36,33,30,26,7
37,8,41,2,12,22
4,28,6,39,40,3
23,5,19,32,35,27
17,9,18,16,7,34
20,36,29,12,25,14
13,30,15,4,41,31
10,22,33,11,38,2
8,24,26,1,21,37
40,18,34,3,36,35
31,32,16,12,4,29
23,38,10,20,19,28
13,26,22,27,6,14
21,8,9,30,2,39
25,1,33,15,37,17
7,11,12,41,24,5
4,36,26,32,22,20
28,40,27,2,9,31
18,10,3,37,33,30
15,39,25,5,7,35
11,13,1,34,29,21
17,41,16,19,38,6
24,14,30,40,23,8
10,15,31,3,22,25
28,21,13,36,32,12
41,35,38,1,5,18
11,23,37,9,16,6
39,29,24,26,33,17
2,34,4,7,14,19
27,31,1,8,20,18
22,9,40,25,13,41
6,39,36,38,24,32
5,12,26,17,30,3
11,19,16,8,15,14
29,27,37,7,10,28
33,4,20,2,35,21
25*,34,36*,23,22*,24*
