4,5,16,22
24,28,31,1
26,29,6,13
21,9,30,3
12,17,15,11
18,32,25,10
20,19,2,14
23,27,33,7
8,3,13,24
9,11,22,29
4,26,15,18
20,21,32,28
1,7,14,31
17,25,2,8
16,12,30,23
10,33,19,6
27,20,5,15
22,3,32,1
26,8,28,7
13,16,9,12
30,18,6,33
11,5,21,14
24,23,29,2
31,27,17,10
4,25,19,9
22,12,6,8
33,5,26,13
18,24,20,16
10,1,23,29
17,28,4,30
3,25,27,14
2,15,7,21
32,31,19,11
9,6,5,24
23,18,13,17
29,14,8,33
7,25,20,22
3,31,4,12
16,26,1,21
2,10,15,28
30,19,11,27
33,32,24,17
3,29,7,5
21,22,31,23
9,20,12,10
30,26,25,2
14,6,28,4
13,15,11,1
8,16,32,27
19,12,5,18
23,33,3,20
7,24,10,4
22,9,28,26
16,17,25,29
19,1,21,8
27,30,14,13
31,11,18,2
6,32,15,23
10,20,3,26
12,28,25,33
14,19,9,16
1,5,17,18
15,31,8,30
11,7,24,6
29,4,27,21
2,13,22,32
26,19,23,17
5,8,10,30
11,3,28,16
29,6,31,20
18,21,27,22
24,14,12,15
33,2,1,9
32,13,7,4
25,23,5,31
28,30,29,19
17,22,14,10
6,2,16,3
1,4,20,11
12,27,26,32
21,24,13,25
8,7,18,9
16*,15,33,22*
