65,45,5,63
17,74,24,12
90,76,92,46
52,31,8,47
39,67,2,32
44,25,10,81
6,23,60,85
56,15,51,7
58,78,86,13
22,55,61,59
43,33,14,53
41,37,97,36
34,93,75,94
99,30,62,4
95,64,98,18
42,50,68,80
16,83,3,91
79,84,49,40
96,70,21,48
26,57,89,54
72,38,20,9
28,29,66,69
11,77,88,1
82,19,35,73
87,27,71,52
31,32,23,56
76,24,5,22
51,8,81,33
41,43,92,55
44,13,17,94
37,86,4,74
30,78,65,34
59,14,90,64
45,12,36,67
53,99,84,15
39,68,63,60
89,21,46,93
62,48,49,72
69,96,42,75
40,70,57,91
26,97,80,29
61,19,85,28
87,7,73,95
18,71,77,16
88,3,47,82
2,38,11,6
83,10,27,35
20,54,79,66
25,98,50,1
58,94,23,9
41,12,31,5
64,53,74,30
84,60,14,36
39,8,90,45
68,65,4,17
69,55,15,89
52,51,63,34
96,22,29,56
33,21,59,37
81,97,87,85
40,78,28,7
93,13,32,80
82,24,77,48
49,35,71,11
2,47,66,92
1,70,38,42
83,98,76,58
9,75,27,95
16,46,79,88
18,6,73,62
10,61,3,86
67,54,72,50
91,99,26,25
44,19,43,20
57,63,90,94
60,74,51,89
37,14,55,52
28,8,15,30
29,65,64,39
78,59,17,23
56,4,82,84
48,69,11,93
85,35,92,45
80,87,1,5
40,32,24,97
49,9,70,2
18,46,58,41
79,98,61,62
83,13,47,54
7,91,10,75
50,96,12,44
42,31,19,72
88,20,6,33
16,36,53,21
99,27,43,34
25,95,77,86
71,26,67,81
66,76,3,68
38,73,22,57
93,15,37,82
39,28,56,59
60,97,45,17
29,55,51,24
8,11,46,14
35,70,80,64
41,49,78,87
48,10,94,40
92,79,65,9
47,19,58,62
30,50,31,2
33,16,98,63
43,21,91,13
86,42,54,84
5,81,83,75
66,12,25,18
27,7,85,69
3,36,73,20
4,44,67,6
32,26,38,96
74,90,71,99
77,57,34,61
1,22,72,68
89,53,52,76
95,88,23,14
8,60,70,59
56,79,64,47
10,62,15,2
33,41,28,82
98,39,78,19
97,65,13,16
43,42,46,49
81,92,84,48
85,80,86,12
17,5,29,20
54,4,18,31
91,73,44,27
6,74,75,87
35,40,69,34
67,1,55,57
37,71,45,32
23,96,53,66
63,58,30,26
36,77,93,50
7,25,11,68
72,51,95,90
94,83,22,21
9,24,3,89
52,61,99,88
76,60,38,41
15,85,47,65
14,78,97,42
49,56,92,98
80,27,54,8
16,17,2,28
13,81,69,6
87,79,31,35
4,32,55,34
46,1,74,91
53,20,82,71
23,5,73,64
75,18,26,39
48,30,86,90
51,11,44,83
63,3,12,22
61,25,24,67
94,38,99,36
77,68,96,43
95,62,70,29
33,84,57,10
21,45,7,88
72,58,37,89
40,66,59,52
9,93,19,76
50,27,65,55
91,4,2,41
82,69,60,49
34,31,98,74
78,47,6,53
46,86,20,15
28,23,79,44
64,22,8,87
12,11,42,26
36,90,25,5
48,14,39,54
62,77,94,51
63,73,56,17
67,88,97,43
70,92,71,83
21,61,66,72
24,80,7,58
50,76,18,37
81,3,19,99
89,33,35,96
84,59,30,93
68,85,9,52
45,1,13,10
75,29,32,57
38,95,40,16
64,4,12,49
34,46,87,25
31,90,60,28
22,42,41,53
65,51,48,23
36,44,8,63
54,82,6,94
47,97,69,77
74,7,61,39
62,37,83,66
17,71,21,3
11,80,19,33
59,43,86,50
20,98,91,35
5,58,14,99
75,56,76,67
68,89,95,84
93,72,27,18
1,26,16,78
55,79,10,38
13,2,96,52
9,15,29,40
73,92,32,30
88,85,70,24
57,45,81,49
12,6,97,61
54,65,25,37
94,66,4,87
19,8,7,77
34,23,80,41
74,63,62,43
50,82,22,11
14,17,35,51
36,64,33,83
20,67,68,48
5,71,93,95
90,10,26,47
99,2,78,79
52,3,1,60
15,92,13,75
59,69,32,44
84,46,96,9
89,40,98,81
30,72,57,39
24,91,42,56
53,29,45,18
27,86,88,38
21,73,76,31
55,28,58,70
50*,16,85,54*
