9,2,28,26
23,7,27,24
25,4,15,6
10,12,19,14
11,22,13,16
8,20,17,18
3,21,5,1
28,7,6,25
4,24,9,14
19,13,23,2
17,10,18,12
8,15,21,5
16,11,27,3
1,26,22,20
14,23,9,28
18,6,24,19
25,21,17,13
15,12,8,3
22,27,10,4
20,11,5,7
26,2,16,1
13,6,14,18
3,9,17,25
23,28,8,22
12,5,7,24
2,1,10,16
19,11,21,26
4,27,15,20
3,17,6,22
13,7,8,24
16,23,18,10
21,11,2,28
26,19,4,5
9,15,1,12
25,14,20,27
24,13,3,10
6,2,21,8
26,4,17,7
5,18,22,9
12,27,28,20
1,25,11,23
15,19,16,14
6,8,2,10
3,18,4,21
9,20,22,13
24,17,28,11
14,15,7,26
5,16,23,25
27,1,12,19
21,2,4,22
10,6,11,9
18,28,7,15
24,25,26,8
13,5,12,16
20,3,19,23
14,27,1,17
7,21,10,9
15,22,11,24
25,12,2,18
16,8,20,4
14,28,5,3
26,13,27,19
1,23,6,17
22,10,25,15
20,16,24,21
18,8,11,14
7,9,19,3
28,4,13,1
27,17,2,5
12,26,23,6
