6,7,2,1
3,4,2,5
3,1,6,4
5,1,7,6
4,3,7,5
5,3,2,1
2,6,7,4
4,6,3,7
2,7,5,1
5,4,6,2
3,2,1,4
7,5,3,6
6,1,2,3
1,7,4,5
6,5,1,4
7,2,3,6
5,2,7,3
1,7,4,2
1,6,5,3
4,2,6,5
4,7,1,3
