51,45,42,46,63,60
76,50,23,71,29,77
35,61,27,79,91,81
70,2,64,59,16,68
9,47,3,37,25,55
87,53,22,28,18,4
20,43,6,5,82,93
80,49,15,31,75,83
84,41,66,13,69,65
78,19,72,32,88,12
26,10,11,86,58,54
33,8,90,85,36,14
39,24,73,21,67,48
30,57,40,38,62,56
52,34,1,92,44,7
89,23,74,35,2,17
77,87,68,81,42,47
29,4,15,79,3,93
70,45,13,25,31,5
76,28,41,16,78,12
61,19,83,64,11,20
50,91,33,59,55,51
90,26,53,72,27,22
10,37,43,62,21,60
18,34,32,8,73,56
92,85,30,58,44,39
74,38,67,80,46,1
40,6,86,75,48,69
9,7,89,57,65,14
17,52,24,49,66,63
54,36,88,84,82,71
41,35,4,45,68,33
47,28,11,72,51,5
77,12,55,90,83,79
42,59,53,93,61,25
44,29,91,15,56,21
13,39,62,23,46,18
80,27,31,78,64,92
32,10,70,89,57,20
1,65,85,3,86,73
7,24,75,26,36,43
22,40,88,9,8,58
81,38,63,34,2,67
19,54,6,50,17,37
71,66,14,16,82,87
76,74,69,49,30,48
52,60,33,84,11,39
5,35,18,83,42,78
57,47,92,23,91,12
90,32,59,21,86,28
56,68,13,72,85,24
36,3,80,61,22,44
40,20,38,55,45,15
58,75,34,29,51,19
53,66,46,54,70,37
43,81,71,74,9,49
2,84,50,8,1,30
41,14,25,63,6,64
87,93,26,88,73,17
62,67,52,4,69,89
79,76,82,31,7,60
27,77,16,65,48,10
21,5,55,56,92,36
34,42,72,33,15,86
44,70,3,28,24,23
85,40,59,66,81,11
91,18,9,20,90,54
43,84,29,14,64,53
74,78,45,73,61,58
80,32,37,2,93,41
62,31,63,19,47,71
79,65,51,68,76,6
4,75,8,13,17,77
10,25,7,30,35,67
12,46,49,87,27,89
39,16,57,1,83,22
48,26,50,52,82,38
88,60,64,85,69,21
58,23,66,42,20,36
92,33,40,32,43,74
86,56,78,93,81,84
73,68,62,91,80,90
14,17,79,18,70,51
11,67,7,6,15,53
63,13,76,27,54,9
45,19,3,87,10,39
49,22,65,47,50,35
26,5,16,69,34,61
12,28,8,38,71,60
46,30,24,41,88,77
82,4,44,83,55,2
31,1,48,89,29,59
57,72,37,75,52,25
70,21,42,6,74,85
23,79,9,67,84,32
36,63,91,39,40,76
93,49,54,64,62,7
56,20,17,22,16,47
69,58,35,3,90,13
8,38,87,24,51,61
18,43,27,15,50,41
71,55,68,30,89,26
60,1,4,66,72,48
10,73,2,53,31,52
77,44,19,14,5,86
88,92,45,59,37,75
82,57,34,46,78,11
33,65,81,29,12,80
28,83,58,25,84,76
69,63,93,22,70,91
49,36,16,6,13,38
21,87,79,40,89,41
85,15,17,61,9,62
18,64,74,55,10,66
44,67,8,68,72,31
37,39,86,20,27,4
47,59,54,52,43,78
48,23,88,53,33,34
42,12,30,11,3,75
24,60,29,5,80,57
51,77,1,32,35,82
56,71,83,7,90,45
25,2,46,65,26,19
50,92,81,73,14,28
38,21,31,17,18,58
37,89,15,64,76,8
91,85,84,4,49,10
78,79,69,63,33,44
36,30,72,9,59,87
3,68,5,27,66,57
86,53,82,12,74,24
34,22,45,77,6,62
1,56,61,43,88,70
16,25,90,11,80,50
29,52,2,28,40,42
51,41,83,26,81,23
20,71,46,35,48,92
55,39,32,75,54,65
67,13,93,60,14,47
73,7,27,19,38,59
68,57,69,17,53,36
72,63,21,3,77,84
66,31,30,34,91,43
90,78,6,24,1,10
5,22,85,2,87,76
64,9,56,42,4,50
83,62,29,92,86,70
65,11,44,71,37,18
81,58,52,16,32,46
89,93,75,82,33,28
54,25,73,60,23,40
15,14,35,39,12,26
67,55,61,19,41,49
7,51,20,74,88,13
48,8,47,45,79,80
