47,39,15,2,32,7,44,48
49,3,54,53,28,40,24,6
29,37,19,33,13,46,23,30
50,35,51,18,22,11,5,4
16,52,26,27,38,41,34,36
25,10,42,31,8,20,55,43
45,9,56,12,14,1,21,17
19,6,7,23,54,30,48,39
5,18,32,49,3,47,37,13
11,51,16,28,27,53,50,34
43,10,35,46,52,29,40,36
42,45,21,15,26,31,9,4
2,22,14,24,8,25,56,17
44,55,41,12,1,20,38,33
39,51,34,6,27,5,28,37
13,11,36,10,48,16,19,50
7,9,21,18,31,43,15,54
17,26,22,32,46,40,14,47
20,25,24,52,30,49,44,56
41,42,4,29,53,33,2,55
35,8,38,45,3,12,23,1
16,5,15,7,36,43,50,28
27,51,48,21,22,54,46,19
26,13,49,20,9,39,17,10
18,4,40,30,6,2,41,25
12,14,8,33,44,53,47,38
55,29,1,11,24,37,45,32
56,23,52,42,34,3,31,35
21,17,54,20,13,5,43,9
28,18,46,48,10,49,40,41
8,30,39,19,25,12,36,4
14,15,37,55,22,16,53,45
1,34,32,2,52,38,3,50
51,33,31,23,24,26,35,44
47,6,56,29,11,42,7,27
41,13,28,39,36,46,9,8
53,21,43,30,55,48,49,22
17,19,12,40,15,34,18,52
37,4,54,38,31,44,16,14
29,27,32,3,11,24,33,56
23,50,25,47,6,1,42,51
45,7,26,10,5,20,35,2
15,40,53,8,39,52,55,21
19,44,4,13,49,34,28,14
48,17,33,43,37,31,12,11
50,32,6,9,51,56,22,36
7,24,46,41,35,42,16,54
30,47,5,1,10,2,23,27
29,38,25,26,20,45,3,18
40,37,43,34,4,21,8,49
52,31,22,28,33,15,6,13
35,55,17,7,32,19,51,41
54,12,2,50,9,27,24,47
3,36,48,42,30,14,45,29
25,44,1,39,18,38,10,16
53,46,11,20,23,56,26,5
43,49,19,52,37,7,8,51
34,54,13,24,15,32,12,35
6,36,30,31,2,28,29,17
9,48,14,38,33,18,27,25
4,16,39,3,47,22,20,42
46,50,55,5,40,23,45,44
56,10,1,53,41,21,11,26
36,24,49,15,12,43,29,51
48,35,52,37,19,28,25,9
34,33,47,16,7,2,30,3
38,17,27,46,32,4,20,23
44,8,10,22,45,11,6,54
21,56,13,40,42,26,18,55
50,41,31,1,14,39,53,5
