25,1,24,23,31,47,9,16
2,36,10,34,26,29,7,42
32,13,40,46,6,39,15,33
44,41,38,19,35,14,3,5
11,45,8,27,30,4,12,17
43,37,21,28,20,22,18,10
13,39,5,1,46,3,36,25
11,40,2,14,8,19,26,47
9,20,44,33,23,16,43,27
6,32,34,21,30,35,28,24
38,42,22,15,45,7,41,12
18,31,3,4,29,37,17,33
10,8,13,28,43,47,35,40
16,44,14,26,42,45,25,32
7,46,18,38,2,21,27,9
12,29,31,20,1,30,6,41
23,39,37,22,36,11,19,4
40,15,5,24,34,8,16,17
10,6,7,25,33,45,47,21
26,12,22,27,23,35,44,32
13,4,29,2,11,18,39,43
24,17,36,9,41,20,34,5
30,3,37,42,15,19,31,46
1,14,47,22,28,12,38,2
21,5,17,18,4,16,10,32
19,7,3,39,20,26,13,25
29,38,36,43,42,34,24,44
6,9,45,40,35,1,37,11
31,23,41,8,33,30,14,46
39,27,20,36,15,28,18,47
10,12,42,35,17,25,40,4
26,43,30,31,38,5,16,6
3,9,23,29,21,15,14,7
33,11,28,34,19,27,32,1
37,44,2,45,22,24,41,13
46,42,4,6,8,3,20,40
12,47,32,11,7,34,43,9
36,16,30,21,14,13,27,37
38,1,33,31,39,10,26,45
41,17,35,15,18,2,19,23
28,22,25,44,29,46,8,24
5,26,9,11,3,13,21,12
42,41,39,16,40,23,10,30
45,24,4,38,7,28,1,20
32,17,31,14,44,43,15,8
22,33,35,36,5,2,46,47
37,25,34,19,27,6,29,18
9,14,28,41,4,21,39,44
47,10,24,3,17,26,23,38
34,18,13,35,31,22,11,6
32,33,8,7,12,36,5,37
25,27,15,30,1,42,2,43
16,20,46,45,40,19,29,22
24,37,6,26,9,8,12,39
5,28,42,23,15,38,11,13
35,25,16,29,27,41,33,3
47,7,44,30,18,40,1,36
17,43,45,19,21,31,46,10
2,32,20,15*,14,34,4,23*
