3,22,18,42
26,34,9,15
11,6,12,21
32,14,38,39
24,41,31,4
19,2,20,1
27,8,36,23
29,33,40,10
28,13,16,7
30,17,37,5
25,14,42,35
39,15,4,3
18,2,31,6
38,36,41,12
34,21,23,40
32,26,1,33
10,20,28,5
35,17,29,13
37,16,9,27
8,24,11,22
30,7,19,25
15,42,2,12
38,26,31,40
39,23,5,1
18,35,20,41
27,37,6,29
32,36,28,21
3,7,8,9
24,10,17,19
22,33,34,25
4,14,13,30
11,18,15,16
37,26,23,35
5,38,27,42
6,9,39,31
24,1,7,36
2,25,8,28
21,20,17,33
4,12,22,29
14,13,19,11
34,3,30,10
41,32,16,40
9,36,5,35
42,28,1,6
25,7,39,37
12,17,26,8
22,13,38,21
10,31,11,23
19,32,4,18
20,40,27,3
41,29,30,15
16,34,2,14
33,9,12,24
13,26,42,39
10,1,35,21
8,19,6,38
31,32,37,22
7,23,18,29
28,15,40,30
16,5,25,24
34,4,36,20
14,27,33,41
17,11,2,3
31,42,21,19
6,23,13,32
15,37,10,8
40,39,24,35
1,30,9,22
29,20,26,14
12,28,18,34
33,38,3,16
25,27,11,4
7,5,41,2
36,31,17,15
8,40,13,1
29,9,32,42
30,12,20,39
37,19,33,28
35,11,38,34
21,2,24,27
36,18,14,10
5,22,7,6
4,17,23,16
3,41,26,25
42,8,33,30
1,31,34,29
35,27,19,12
40,37,2,36
7,11,20,32
22,39,28,17
10,6,16,41
23,38,15,24
21,4,26,5
13,25,9,18
12,3,14,31
35,2,32,30
42,34,17,7
29,16,36,19
41,11,1,37
27,10,22,26
21,18,39,8
23,28,14,9
6,24,3,20
40,38,25,4
15,33,5,13
