10,11,16,14,2,12
5,4,3,17,6,18
15,9,13,1,7,8
16,5,14,2,11,4
6,13,8,12,18,9
17,15,1,3,10,7
14,18,11,9,16,6
2,13,3,1,4,8
15,7,12,5,10,17
18,2,8,11,3,1
5,6,7,14,9,10
12,16,15,13,17,4
1,18,10,6,2,5
12,3,17,13,11,9
7,16,4,8,14,15
2,1,5,11,17,6
10,8,16,7,18,13
15,4,14,9,12,3
8,5,11,16,17,13
7,3,14,6,12,1
9,4,18,15,10,2
12,13,5,1,14,16
4,6,10,9,8,17
11,7,2,3,15,18
10,1,13,4,6,14
17,9,7,16,3,2
8,12,11,18,5,15
2,17,9,13,14,7
18,1,16,4,10,12
3,8,6,5,15,11
