12,10,2,11,6,7,4,3
9,6,11,5,3,8,1,7
1,10,9,8,12,4,2,5
1,7,9,12,8,3,6,10
5,4,8,12,11,3,2,9
2,11,7,6,5,1,10,4
3,2,5,1,9,10,6,4
7,12,4,3,11,8,5,1
6,12,8,11,9,2,7,10
4,11,3,10,8,9,5,6
1,12,3,6,2,7,4,8
11,5,10,7,2,1,12,9
6,4,1,2,12,3,11,9
10,5,3,2,7,8,11,1
4,9,8,5,10,6,12,7
