13,1,14,12,27,10,28,3
4,23,21,2,16,24,7,6
19,5,11,15,9,26,18,8
25,17,4,27,22,20,3,13
2,15,6,1,18,10,19,11
7,25,9,14,17,12,8,24
20,28,26,23,22,5,16,21
24,27,11,13,15,7,2,9
3,25,16,19,28,4,5,8
26,22,14,10,17,6,20,18
1,3,24,23,28,21,12,7
11,14,17,16,6,25,4,13
27,1,5,20,10,19,2,26
9,23,12,22,15,8,21,18
16,19,20,27,7,14,13,5
24,17,15,26,21,11,25,1
6,22,23,8,3,12,18,2
10,28,1,17,9,4,19,21
5,24,25,2,3,18,14,23
13,27,26,9,22,6,8,28
20,4,10,7,12,16,11,15
8,14,2,1,24,19,22,26
18,7,25,28,27,11,6,12
16,21,20,10,5,9,3,17
23,13,19,12,14,24,15,4
26,3,21,6,11,2,9,20
8,15,13,28,25,10,23,16
4,18,22,5,1,7,17,27
6,9,10,24,12,20,26,25
19,22,28,17,23,11,7,3
18,21,27,14,1,8,16,4
15,5,12,10,2,13,17,22
20,8,7,3,14,6,1,19
28,16,9,25,23,2,27,15
21,13,24,18,5,26,4,11
