14,16,13,3,5,4,6,2
1,8,12,11,15,10,7,9
7,16,11,4,3,10,6,12
2,8,1,15,9,13,14,5
9,2,16,10,3,7,8,6
5,4,11,13,14,15,1,12
10,8,3,9,12,5,2,4
1,7,14,6,15,11,16,13
6,2,13,8,4,11,10,14
12,9,3,7,16,5,15,1
10,6,14,15,11,3,5,9
13,1,7,2,8,12,4,16
11,10,5,16,1,9,4,13
15,12,6,7,2,3,8,14
11,14,9,1,4,3,7,2
10,15,8,5,6,13,16,12
7,13,12,5,6,2,9,11
3,4,15,14,8,1,10,16
13,6,4,10,7,9,2,15
16,1,5,3,12,14,11,8
