5,69,23,36,22,3,53,71
29,18,10,6,26,72,56,37
65,32,8,68,67,59,9,13
40,51,21,11,31,62,63,55
57,42,30,45,48,33,54,41
38,61,66,35,4,1,52,14
17,24,44,2,64,49,60,47
16,25,19,73,28,7,27,58
46,39,20,12,43,70,50,34
15,53,37,10,62,11,59,3
69,29,72,13,63,23,57,48
1,38,33,21,6,22,68,40
41,52,17,47,36,9,4,18
14,58,2,49,45,25,8,27
54,56,55,16,39,35,19,60
43,12,44,26,73,46,51,15
67,66,65,31,20,28,24,64
50,32,61,42,7,71,5,70
22,41,34,72,1,48,30,59
6,2,45,23,25,63,52,11
58,40,39,69,37,47,36,35
27,18,62,53,44,13,54,38
60,12,67,57,46,49,68,28
61,17,55,14,31,16,50,26
24,34,3,66,32,7,43,73
10,21,56,20,42,4,70,8
5,9,51,33,30,19,64,15
71,65,48,52,29,11,44,39
62,67,46,6,58,18,45,35
59,72,2,55,61,47,28,12
41,37,32,23,60,38,69,31
54,36,63,42,10,50,66,8
9,27,49,3,1,20,51,22
70,25,57,65,19,40,26,5
4,33,71,13,34,68,7,56
30,53,24,73,15,29,17,21
43,64,6,48,16,37,69,14
35,8,11,28,61,44,60,72
3,23,1,39,42,9,12,62
26,45,59,32,52,50,40,20
49,4,31,41,46,54,65,2
24,51,18,7,73,66,68,5
64,10,58,55,57,34,53,29
17,63,71,19,38,15,22,43
47,67,16,30,13,27,21,70
14,56,25,9,62,33,72,36
28,48,40,32,23,26,49,52
5,31,6,37,73,8,1,12
53,58,4,60,59,50,39,51
35,7,17,69,45,65,38,10
18,13,15,34,2,57,21,61
56,19,27,43,68,41,63,64
36,30,3,70,55,44,25,46
66,29,20,47,22,14,33,42
67,24,54,49,71,16,11,72
50,28,73,9,48,69,4,62
52,39,15,31,13,10,60,7
56,5,2,1,38,17,26,57
68,45,61,43,21,55,23,30
8,64,29,22,40,3,18,41
71,51,35,67,25,54,47,6
12,34,11,19,32,14,36,66
33,16,27,46,65,59,42,53
44,20,70,63,58,24,37,1
49,62,50,38,39,43,10,30
55,22,13,45,72,73,64,4
15,3,5,54,56,52,28,67
19,68,31,36,2,35,48,29
47,57,32,46,7,6,53,16
40,60,66,27,9,71,58,26
69,42,41,51,34,21,14,44
63,12,65,37,20,61,18,25
11,70,23,24,33,59,8,17
10,48,22,19,3,55,67,68
16,5,43,29,45,15,47,4
64,2,13,50,35,1,6,32
9,66,7,21,49,40,56,44
72,53,38,25,42,58,31,20
11,26,61,33,41,39,24,62
8,36,52,57,27,30,12,69
18,73,14,63,23,60,46,71
51,28,34,65,37,54,70,17
59,6,15,56,66,55,19,49
53,43,9,1,2,10,25,67
13,68,16,58,11,20,41,5
7,52,62,45,12,36,22,24
4,44,3,50,57,31,33,18
30,72,14,40,39,65,73,17
60,37,28,59,21,71,42,64
47,27,26,63,34,23,35,54
8,46,48,61,51,32,29,38
70,49*,2*,66*,69,22*,68*,15*
