4,5,6,2
11,7,9,14
12,10,13,3
1,11,8,5
7,2,12,3
14,13,6,8
9,4,1,10
3,6,12,2
1,14,13,9
10,7,11,8
5,9,3,4
2,1,10,11
6,12,14,8
13,4,7,5
10,6,11,12
1,4,13,7
9,8,5,2
14,6,3,1
8,7,2,9
4,11,12,13
5,14,3,10
6,13,9,7
3,8,4,14
12,1,2,10
5,13,11,6
14,10,4,2
9,12,11,5
7,3,8,1
6,9,10,4
8,13,5,3
7,1,14,12
2,3,13,11
10,5,7,14
2,11,4,6
8,12,1,9
