9,8,12,10
1,16,7,3
13,6,15,4
11,14,2,5
7,1,10,8
12,4,13,3
16,15,11,2
14,5,6,9
1,4,3,8
7,16,15,13
11,9,14,6
10,2,5,12
8,15,13,16
9,7,4,11
3,10,14,2
6,5,1,12
15,11,4,8
2,9,7,13
12,6,16,10
14,3,5,1
8,13,2,7
11,6,12,9
5,16,3,4
1,14,15,10
8,7,6,2
5,9,16,3
15,1,11,12
4,13,10,14
3,5,8,6
2,15,9,1
13,10,16,11
12,14,4,7
3,2,6,15
1,11,5,13
10,7,4,16
8,12,9,14
6,3,13,11
10,5,7,15
16,12,14,8
9,4,2,1
