54,5,27,64,31,9
21,13,75,89,1,77
43,8,68,82,41,7
44,58,73,39,32,84
35,47,62,29,18,76
37,15,45,28,46,36
57,6,40,2,69,66
25,34,33,81,51,59
23,22,60,38,19,78
42,26,30,85,71,17
52,24,61,83,70,65
80,11,86,14,55,20
87,79,3,49,53,72
67,48,10,12,90,56
88,74,4,63,50,16
82,27,89,32,35,7
43,21,15,62,73,40
9,1,57,51,84,37
5,44,66,18,75,60
29,22,36,54,64,71
19,46,69,65,42,34
76,85,61,55,78,8
39,49,11,13,28,23
86,12,53,59,68,90
41,24,74,88,58,2
20,81,79,31,70,16
25,72,67,45,77,83
10,33,3,50,47,26
87,52,30,4,80,48
14,17,38,6,63,56
36,60,42,27,43,1
71,55,44,7,65,62
40,28,32,78,75,34
51,21,85,12,46,18
9,74,69,11,35,22
79,23,29,73,89,86
82,39,16,31,59,24
19,90,54,3,83,66
50,88,5,87,37,67
64,4,13,8,17,25
70,33,38,68,72,80
26,56,49,2,76,15
48,61,81,77,84,14
53,58,6,20,47,52
41,63,57,30,45,10
69,36,11,79,12,78
75,86,35,24,51,39
7,85,89,9,40,19
29,31,32,87,66,1
71,74,90,46,25,43
13,16,18,33,83,42
54,70,56,55,60,4
14,50,8,72,2,28
44,77,47,20,26,88
80,76,84,23,53,45
38,61,57,34,73,64
6,30,22,59,67,21
48,68,58,63,37,62
41,15,52,81,27,3
65,49,10,17,5,82
74,12,39,1,29,40
66,7,9,13,56,24
18,4,83,32,2,79
8,47,89,42,87,54
69,50,85,90,80,31
28,53,25,70,44,19
75,20,67,61,36,59
84,64,63,26,86,43
51,30,58,11,15,38
37,60,65,77,6,49
88,23,35,68,10,81
72,21,82,34,71,48
16,3,55,57,46,27
22,5,14,76,41,33
73,45,78,52,62,17
12,40,80,42,44,24
7,69,1,67,18,70
36,9,2,63,61,47
26,19,84,79,13,30
64,51,65,50,32,20
83,85,28,58,10,43
71,59,23,4,66,77
72,89,60,68,57,39
6,31,55,35,25,15
62,41,22,53,16,34
45,27,38,8,49,48
33,82,29,52,37,90
73,54,46,75,88,14
3,78,86,56,5,21
76,81,87,17,11,74
1,63,51,80,28,19
18,58,64,67,40,23
84,24,47,69,71,60
7,4,68,6,26,61
62,83,31,89,57,12
66,55,41,50,49,36
90,79,39,15,77,8
20,34,44,85,54,37
46,29,13,38,2,5
56,81,17,22,53,75
45,43,87,14,33,35
72,65,27,78,30,88
70,73,59,74,3,48
10,16,11,21,52,32
9,42,76,82,86,25
18,19,49,24,57,71
47,90,40,41,23,51
80,89,26,34,66,58
15,84,29,4,67,85
55,17,79,5,28,68
35,8,1,63,20,46
30,39,83,78,64,81
37,43,59,13,54,72
31,14,21,65,74,53
56,87,73,25,69,16
10,27,70,86,62,6
52,36,77,76,38,7
61,45,50,44,22,82
42,48,2,11,3,75
88,32,12,60,33,9
89,20,28,84,18,41
78,80,67,47,79,46
58,57,4,90,35,5
64,14,68,49,1,85
59,56,8,19,29,65
21,69,26,55,83,23
24,34,63,27,13,76
25,62,50,39,38,54
2,87,77,22,52,70
53,11,88,40,82,36
3,6,71,81,9,45
66,17,86,48,44,33
61,15,32,74,42,72
16,75,43,30,37,12
60,73,10,31,7,51
83,35,84,49,59,80
90,78,24,1,14,26
27,39,20,4,76,69
85,25,63,57,79,22
77,34,50,11,56,18
40,65,13,36,68,87
46,8,44,23,9,52
45,70,42,58,29,21
32,71,37,86,38,41
47,72,81,12,66,73
28,67,62,60,82,74
17,88,31,43,61,3
75,19,64,15,10,55
5,48,6,16,89,51
2,7,54,33,30,53
