12,16,6,19,10,17,1,3
15,21,7,4,18,20,2,13
8,5,11,10,9,22,2,14
4,15,9,8,1,18,5,16
20,7,17,22,14,21,19,3
10,12,11,18,6,13,5,20
14,7,15,17,12,8,13,1
3,2,4,6,22,19,21,9
22,13,16,15,11,19,8,14
20,9,16,7,6,1,10,21
18,4,2,5,17,11,12,3
3,4,14,20,6,15,11,1
17,19,13,5,7,10,22,2
16,8,12,2,9,18,21,17
13,21,8,6,5,14,12,4
9,1,18,10,11,3,15,22
19,16,3,21,7,20,8,11
1,22,4,5,17,6,16,7
19,2,10,13,15,12,20,9
7,3,13,18,16,14,22,10
1,8,14,20,2,11,17,4
21,9,6,12,15,18,5,19
8,17,18,22,21,10,20,15
16,9,3,11,13,4,7,12
2,6,14,18,5,1,19,7
2,12,15,21,4,14,10,16
19,20,1,17,3,5,9,8
13,11,19*,17*,22,6,9*,12*
