62,63,50,21,27,7,61,31
47,78,41,36,58,71,57,74
44,20,72,42,35,40,75,51
67,16,37,11,48,12,66,79
10,38,4,49,17,19,34,28
59,33,23,6,60,53,54,9
18,1,68,55,32,30,15,73
46,25,56,69,77,76,43,24
65,29,5,64,3,52,45,70
8,22,26,2,39,13,14,31
12,67,40,50,41,4,58,28
34,16,10,53,38,42,61,54
74,75,19,63,30,48,1,57
18,35,36,7,62,15,24,25
44,66,9,59,65,3,56,21
68,8,14,43,60,55,76,22
13,37,70,20,46,49,11,52
27,72,26,64,5,23,47,77
39,32,51,45,33,2,71,78
17,73,29,40,69,6,79,7
9,15,35,65,31,58,38,19
55,74,67,14,42,24,21,53
70,41,60,8,1,34,37,63
26,46,57,3,22,28,27,16
54,32,12,78,43,52,48,72
33,10,39,69,20,45,79,5
66,61,23,18,77,17,13,49
30,59,29,11,51,47,62,4
56,44,36,64,50,2,6,68
73,71,16,75,67,76,25,28
37,38,9,27,40,78,74,8
24,19,20,12,22,21,69,70
79,63,72,17,42,13,43,3
30,31,5,60,57,66,51,29
2,77,1,36,4,54,55,33
59,15,14,71,46,50,64,10
58,18,52,32,76,26,53,61
11,48,45,56,73,41,35,23
75,6,47,39,7,62,65,34
25,49,63,9,68,67,69,44
22,38,78,24,66,42,30,33
20,28,36,15,4,72,2,60
40,18,16,21,8,51,5,1
23,3,50,76,55,10,57,35
31,53,32,46,47,64,7,17
13,27,54,75,56,29,68,12
49,65,6,41,61,25,79,14
73,43,58,11,74,34,59,39
71,70,48,44,26,77,52,62
19,37,8,30,45,36,72,50
60,35,66,17,64,55,2,16
3,29,47,67,76,46,38,1
21,79,23,27,4,22,25,32
31,69,11,41,18,78,75,10
53,58,6,20,13,24,71,63
19,43,33,57,61,48,62,40
77,68,70,51,28,45,7,74
54,5,73,34,37,14,44,65
15,39,12,49,42,59,26,56
75,60,52,38,41,9,21,46
36,30,4,13,16,69,32,3
57,62,78,20,79,1,64,67
58,47,68,66,10,43,70,27
76,19,7,71,11,54,8,23
29,74,33,25,35,34,49,26
51,50,15,48,17,5,53,39
6,55,28,72,56,37,31,52
45,12,77,61,14,9,24,73
63,40,22,42,2,59,65,18
78,7,67,13,44,60,10,19
57,79,34,4,71,68,46,35
8,64,3,62,51,54,58,25
6,56,17,76,48,26,21,37
50,73,55,47,9,70,12,33
23,14,63,52,36,66,39,40
45,31,18,22,38,44,74,43
72,69,30,65,27,11,53,2
16,42,77,15,41,20,29,32
49,24,61,5,28,75,1,59
21,13,25,35,47,57,54,70
10,79,76,51,9,36,55,26
66,45,46,8,74,6,73,62
39,3,19,4,12,18,44,53
34,11,40,38,63,32,64,77
7,5,2,48,49,27,42,58
72,33,31,68,59,61,16,41
67,23,43,22,37,75,15,29
24,60,69,1,52,65,50,71
78,56,28,9,14,17,20,30
64,51,13,74,12,4,73,76
5,46,42,55,25,11,19,6
62,16,49,45,32,40,10,47
53,77,59,38,70,36,75,79
52,61,33,44,15,8,27,67
50,26,41,7,43,20,65,66
29,21,28,54,63,39,78,30
14,56,60,58,69,57,18,37
24,31,3,2,34,68,48,23
1,71,17,9*,35,72,22,12*
