7,4,6,1
3,8,9,5
2,7,8,5
9,1,2,6
2,3,4,1
5,7,9,3
6,4,7,8
1,5,8,6
2,9,3,4
6,8,9,3
1,2,5,7
4,9,3,1
6,4,2,8
5,3,7,6
8,4,5,2
1,7,9,8
1,7,9,2
6,5,4,3
5,9,2,6
8,1,4,7
3,6,7,2
1,9,8,5
3,5,4,1
8,2,7,3
4,2,6,9
3,6,1,8
7,9,5,4
