12,24,31,61,16,15,56,4
68,23,67,22,19,42,33,11
8,25,21,5,37,35,14,60
38,54,30,18,57,55,53,63
36,62,46,39,7,2,45,64
1,34,41,13,43,27,66,20
49,9,28,26,29,3,32,17
58,50,10,65,51,6,44,48
5,52,22,40,59,47,38,12
39,56,18,2,57,37,11,36
42,31,7,14,53,4,13,19
55,43,62,3,23,1,61,46
30,25,9,58,26,27,65,16
17,44,49,64,41,48,52,21
28,60,67,51,34,40,20,47
66,45,15,50,35,10,54,8
33,68,59,32,63,29,6,24
43,2,26,22,65,61,5,55
48,36,4,3,13,37,49,38
1,52,31,57,12,7,25,28
40,45,19,16,41,18,51,64
14,68,47,66,9,10,33,62
21,11,58,24,8,17,23,34
50,32,27,67,54,53,46,56
39,15,29,42,30,20,63,59
44,36,35,26,16,6,60,52
55,33,40,25,10,13,57,45
18,47,4,11,3,21,49,1
46,5,43,12,64,34,68,53
42,56,32,58,31,66,29,41
37,23,15,28,39,61,38,6
35,17,65,63,67,14,54,59
51,8,19,20,30,62,2,44
48,7,9,27,60,22,50,24
56,13,66,55,49,16,5,68
52,18,37,32,58,46,34,15
64,33,1,47,65,38,3,42
41,10,61,36,31,67,63,8
11,53,62,48,21,29,26,51
60,12,2,4,50,39,14,30
6,40,43,17,25,20,22,54
35,59,28,57,44,45,9,23
52,19,7,66,24,27,3,37
34,65,51,33,15,55,18,31
14,12,10,16,26,38,48,46
4,64,6,25,11,67,5,29
62,22,21,13,32,9,39,54
43,61,44,8,27,42,57,17
7,59,24,53,20,49,35,2
40,41,23,50,36,28,68,30
19,63,56,1,47,60,45,58
26,54,64,31,4,46,67,37
29,14,55,34,22,44,42,10
52,39,12,49,6,18,27,33
15,3,20,5,25,50,57,68
66,51,1,38,59,17,36,56
53,9,8,2,63,28,40,21
60,32,41,7,23,11,16,43
47,30,19,35,13,58,48,61
45,24,42,46,62,65,6,49
68,56,10,20,51,4,59,52
17,26,37,53,22,8,15,33
29,38,50,9,67,43,7,18
40,11,27,39,5,58,14,44
48,28,55,47,62,35,25,41
3,60,61,30,45,31,32,34
21,57,54,19,16,24,36,1
65,64,13,12,2,66,63,23
49,51,58,43,9,15,52,14
33,7,46,35,56,48,8,40
3,26,34,6,53,41,47,39
38,25,44,67,4,68,24,62
61,57,18,22,66,59,64,60
20,32,11,65,19,12,55,36
42,13,16,63,28,5,17,50
23,29,30,10,54,1,2,37
38,31,68,27,45,21,39,35
57,4,58,41,46,22,51,9
61,49,53,15,36,40,60,65
24,14,33,56,32,64,28,43
8,47,13,3,18,44,12,29
27,23,62,5,10,19,17,31
54,63,11,45,20,52,50,26
67,6,66,21,55,30,1,7
25,16,37,48,2,34,59,42
