34,5,15,29,17,19,26,1
3,32,11,23,36,4,22,8
9,18,20,33,31,37,24,27
2,30,6,35,7,16,21,12
38,28,40,39,10,14,25,13
29,36,24,4,1,8,23,5
30,20,17,31,6,19,37,22
2,16,28,33,39,7,10,15
25,26,38,32,21,9,13,3
18,40,35,14,27,11,34,12
1,33,39,30,28,17,4,6
21,31,25,7,23,38,2,29
11,36,19,40,27,10,20,5
26,14,37,9,8,32,35,34
24,15,3,16,13,22,18,12
27,28,7,19,38,6,5,31
10,21,8,30,39,35,4,36
22,11,3,17,29,9,14,16
34,37,24,25,20,26,15,40
13,33,12,23,18,32,1,2
19,39,5,14,38,7,9,22
15,17,28,8,37,11,35,21
1,3,20,34,30,12,2,24
26,6,10,36,23,16,40,25
31,13,32,4,33,18,29,27
5,24,21,17,3,30,28,14
25,19,2,9,40,12,1,37
32,22,29,20,13,15,27,35
36,31,16,38,33,4,34,10
8,23,6,39,26,18,11,7
17,27,14,2,22,25,30,5
4,40,9,34,32,21,33,19
11,13,15,6,39,24,23,37
35,1,16,10,3,38,31,8
7,26,29,28,12,20,36,18
14,4,27,21,15,23,9,30
25,22,39,31,16,34,19,13
17,35,12,29,11,24,38,10
6,37,18,3,28,1,36,32
5,40,33,7,20,2,8,26
35,23,22,21,9,39,17,27
14,34,32,38,24,29,6,1
16,5,30,11,36,15,25,33
12,3,4,26,37,20,7,28
19,8,31,18,40,10,13,2
21,1,22,15,6,14,33,24
9,12,5,28,16,34,26,39
4,25,18,23,35,38,19,20
10,13,17,37,7,2,3,36
30,27,40,32,31,29,8,11
