26,14,28,18
32,6,16,23
39,34,7,45
17,20,40,8
3,42,19,36
25,13,44,15
37,4,9,43
10,35,24,2
41,46,22,5
47,31,1,48
33,21,27,49
29,12,30,11
38,20,19,39
40,3,34,32
44,26,6,37
45,10,16,8
25,4,35,5
36,41,7,9
47,22,33,15
46,48,49,30
42,17,1,28
27,24,43,29
21,14,11,13
31,38,12,18
2,37,23,3
8,32,19,35
9,16,25,22
40,41,45,15
33,17,26,39
36,27,24,48
21,10,34,44
14,30,38,5
1,6,2,11
49,23,43,12
13,7,46,42
28,29,31,20
4,47,22,18
9,26,45,3
8,34,37,33
15,48,38,17
36,11,44,35
30,24,1,21
40,6,13,43
10,42,32,49
5,14,12,7
28,46,47,25
2,41,27,20
29,23,18,39
31,19,4,16
44,9,33,30
24,15,8,37
11,17,43,22
5,32,48,45
12,34,13,35
21,7,28,3
20,49,26,36
6,38,4,42
25,19,29,41
1,18,16,40
47,27,39,10
23,46,14,31
2,30,17,13
44,33,28,24
35,49,22,45
48,11,34,26
12,8,9,25
18,20,6,3
5,16,37,39
10,40,23,38
21,41,31,42
19,43,47,14
7,2,15,29
4,1,27,46
32,22,36,12
8,3,48,44
5,9,17,24
38,28,45,37
25,18,42,11
34,16,20,47
13,10,29,33
23,15,21,4
39,35,41,1
7,43,26,32
36,2,46,40
19,49,6,30
14,27,31,45
3,11,5,47
34,38,24,25
42,44,20,23
16,33,41,12
7,22,10,1
26,8,40,4
46,37,19,21
30,39,15,36
43,2,18,48
49,31,9,13
17,29,14,32
35,28,6,27
24,42,16,47
23,5,26,1
40,19,11,7
36,33,37,25
15,12,3,10
39,43,46,44
48,22,20,13
41,4,32,28
6,45,17,21
9,35,29,38
49,8,14,2
18,31,30,34
27,26,15,19
42,5,43,40
12,1,37,48
24,20,4,7
11,45,33,46
3,38,13,41
14,25,10,6
32,18,39,9
22,28,2,34
23,30,8,27
21,29,16,36
49,44,17,47
31,33,35,40
12,26,46,24
10,15,20,5
48,39,42,14
45,13,18,19
11,9,28,23
34,36,41,6
32,47,2,21
22,44,29,31
27,37,7,17
3,4,25,49
43,1,38,8
30,16,35,26
15,46,42,9
13,28,5,36
48,19,33,23
39,24,11,31
37,40,22,14
18,17,41,10
1,29,49,34
35,43,3,21
45,12,4,2
47,6,8,7
20,25,30,32
44,16,38,27
