1,22,20,27,2,23
14,10,9,26,17,24
3,21,15,8,13,25
19,18,12,16,4,7
6,5,20,11,22,24
3,14,26,2,15,8
23,16,18,17,10,21
4,25,6,12,7,1
9,13,27,11,5,19
22,23,17,18,24,3
7,20,10,6,2,1
8,11,27,12,9,16
15,5,4,21,14,19
13,24,1,26,25,7
16,27,6,2,3,9
4,21,12,11,10,15
17,14,8,22,18,25
23,26,5,20,19,13
24,4,2,3,7,11
15,25,9,16,17,22
19,8,10,21,6,26
12,27,5,14,1,18
7,13,23,20,15,16
22,26,4,8,9,6
10,1,5,27,3,17
25,19,24,20,12,14
18,2,13,11,21,23
1,27,15,10,16,26
19,7,22,5,8,3
18,20,17,13,6,12
14,11,25,9,4,23
21,2,16,24,5,7
10,3,22,26,12,13
6,11,18,23,15,14
2,17,25,4,19,27
1,8,21,24,20,9
3,16,13,7,6,14
12,17,11,26,19,2
25,23,10,5,9,22
21,27,20,18,4,8
15,24,6,1,16,19
9,26,11,25,12,3
5,14,2,8,23,20
13,22,21,17,1,4
7,18,15,27,10,24
