13,26,20,7,22,17,29,21
19,3,2,30,4,27,11,15
1,8,6,23,18,25,24,28
3,10,12,5,16,9,14,17
15,6,29,18,26,30,21,19
12,5,22,23,1,7,25,10
11,24,9,2,20,14,4,28
13,16,21,23,8,27,26,5
14,15,11,25,17,1,2,18
8,29,28,30,27,3,20,22
4,16,10,12,24,13,19,6
9,20,29,15,7,17,18,27
30,13,24,1,2,10,22,19
14,12,3,26,9,28,23,6
5,11,16,7,21,4,25,8
17,13,12,9,24,23,15,2
10,8,14,18,30,7,4,3
11,19,28,20,25,26,16,22
21,5,6,17,29,27,1,14
7,15,28,22,23,18,4,13
27,9,30,25,21,1,19,11
3,16,8,24,2,29,12,26
10,20,17,25,5,6,30,14
23,19,27,4,16,28,1,12
22,11,15,13,9,29,5,3
2,21,7,8,26,6,10,24
3,18,1,11,29,23,16,20
4,25,6,26,10,21,9,27
28,2,13,5,20,30,18,12
22,24,7,14,19,8,15,17
6,2,27,16,25,23,13,3
28,22,26,1,11,10,8,29
18,14,20,21,12,19,7,9
24,4,17,29,15,5,30,16
25,12,18,19,6,22,8,9
17,30,23,10,20,2,21,4
15,26,3,7,14,1,5,13
27,24,12*,30*,18*,11,19*,28
