41,50,18,10
7,19,3,14
40,6,17,48
9,33,34,52
47,54,30,35
32,49,42,12
43,25,38,26
5,37,1,31
51,15,24,45
27,4,20,2
13,22,55,23
36,11,8,53
39,28,21,44
29,16,46,54
10,33,19,49
18,14,32,17
12,35,25,41
52,6,43,45
5,9,40,24
31,4,30,42
1,50,15,38
51,11,7,44
3,39,23,53
8,21,26,29
2,34,36,55
20,47,28,46
48,16,37,13
12,27,22,10
54,4,6,33
38,24,31,19
44,41,40,14
42,15,7,9
25,18,11,49
2,5,35,53
23,36,26,47
48,50,39,45
52,46,22,21
20,30,13,51
17,16,27,8
43,32,1,34
37,28,3,29
15,25,55,40
53,7,31,54
4,35,19,11
5,49,50,47
2,52,26,44
12,20,9,36
16,14,21,23
6,38,39,51
22,29,30,43
37,34,41,27
42,48,33,28
45,3,10,32
55,8,24,18
46,1,17,13
44,35,15,20
7,21,50,12
16,53,47,19
49,52,14,51
6,37,22,9
54,39,5,26
45,33,36,31
24,32,48,30
40,1,18,27
28,25,17,23
11,41,2,42
43,55,46,3
34,13,29,10
38,8,4,22
49,53,21,9
33,14,12,37
47,24,6,32
44,18,45,16
23,40,51,19
5,30,15,27
35,1,26,42
3,54,48,2
11,31,46,34
20,7,8,39
28,13,43,41
25,29,36,4
10,38,52,17
50,44,55,6
19,22,45,5
26,30,53,37
47,33,3,18
34,23,48,49
2,12,39,15
7,46,41,24
27,21,13,4
51,43,54,36
35,17,29,55
9,32,50,11
10,31,28,40
8,1,52,25
42,16,20,38
14,22,34,47
44,30,12,23
18,21,5,48
19,3,41,6
24,43,4,53
36,26,46,50
55,10,31,9
39,52,32,35
51,25,42,37
2,7,16,1
40,29,49,20
13,15,33,8
17,45,54,11
38,14,27,28
12,5,4,46
30,19,50,34
23,10,35,6
26,51,32,22
37,52,18,36
42,3,16,40
9,2,43,8
41,39,29,31
14,45,38,13
24,27,25,54
49,28,7,55
11,47,15,21
44,48,53,1
20,17,33,5
46,42,19,18
32,8,37,23
31,12,16,52
14,43,35,50
39,4,34,40
27,26,45,7
21,38,30,2
47,48,10,25
55,41,33,51
53,15,6,29
49,17,22,24
9,54,44,13
11,3,1,20
36,5,32,28
37,40,35,46
23,18,38,7
48,19,8,12
50,31,51,2
53,45,25,34
27,55,52,47
24,33,29,44
21,42,17,43
28,26,4,15
54,10,14,20
30,11,16,39
13,3,49,36
1,22,41,9
6,46,25,2
40,32,53,38
23,27,33,50
34,35,21,24
8,42,47,44
54,55,19,37
28,51,18,12
15,16,10,43
4,41,45,49
9,30,3,17
1,36,14,39
13,6,11,26
29,7,52,5
22,20,31,48
